Chr	Origin	Start	End	Strand	ID_transcript	ID_Gene	Class_code	Exons	Length	GC
Cp4.1LG00	maker	444141	446341	-	Cp4.1LG00g00260.1	Cp4.1LG00g00260		3	1893	48.86423666138405
Cp4.1LG00	maker	494870	496688	+	Cp4.1LG00g00270.1	Cp4.1LG00g00270		2	1323	47.241118669690096
Cp4.1LG00	maker	501235	503086	+	Cp4.1LG00g00280.1	Cp4.1LG00g00280		4	1380	44.927536231884055
Cp4.1LG00	maker	507171	508287	+	Cp4.1LG00g00290.1	Cp4.1LG00g00290		2	1005	46.069651741293534
Cp4.1LG00	maker	513921	515648	+	Cp4.1LG00g00300.1	Cp4.1LG00g00300		3	723	38.727524204702625
Cp4.1LG00	maker	592487	594811	+	Cp4.1LG00g00310.1	Cp4.1LG00g00310		4	831	46.08904933814681
Cp4.1LG00	maker	596726	598604	+	Cp4.1LG00g00320.1	Cp4.1LG00g00320		2	1104	42.210144927536234
Cp4.1LG00	maker	600986	606874	-	Cp4.1LG00g00330.1	Cp4.1LG00g00330		15	2516	41.37519872813991
Cp4.1LG00	maker	643358	654688	+	Cp4.1LG00g00340.1	Cp4.1LG00g00340		12	1339	42.49439880507842
Cp4.1LG00	maker	660446	664049	+	Cp4.1LG00g00350.1	Cp4.1LG00g00350		4	1057	41.627246925260174
Cp4.1LG00	maker	665012	677687	+	Cp4.1LG00g00360.1	Cp4.1LG00g00360		18	2380	41.680672268907564
Cp4.1LG00	maker	677814	683901	-	Cp4.1LG00g00370.1	Cp4.1LG00g00370		6	4098	44.826744753538314
Cp4.1LG00	maker	685371	692146	-	Cp4.1LG00g00380.1	Cp4.1LG00g00380		14	2287	40.88325317009183
Cp4.1LG00	maker	694490	696760	-	Cp4.1LG00g00390.1	Cp4.1LG00g00390		2	279	50.89605734767025
Cp4.1LG00	maker	714769	716232	-	Cp4.1LG00g00400.1	Cp4.1LG00g00400		4	402	47.51243781094527
Cp4.1LG00	maker	758092	768841	-	Cp4.1LG00g00410.1	Cp4.1LG00g00410		26	4198	38.947117675083376
Cp4.1LG00	maker	782527	814371	+	Cp4.1LG00g00420.1	Cp4.1LG00g00420		7	531	48.58757062146893
Cp4.1LG00	maker	813901	818932	-	Cp4.1LG00g00430.1	Cp4.1LG00g00430		14	2666	39.0847711927982
Cp4.1LG00	maker	839328	841577	-	Cp4.1LG00g00440.1	Cp4.1LG00g00440		7	1239	38.01452784503632
Cp4.1LG00	maker	874859	878357	+	Cp4.1LG00g00450.1	Cp4.1LG00g00450		8	2430	36.04938271604938
Cp4.1LG00	maker	904776	906464	+	Cp4.1LG00g00460.1	Cp4.1LG00g00460		2	1538	47.52925877763329
Cp4.1LG00	maker	1476148	1477608	+	Cp4.1LG00g00470.1	Cp4.1LG00g00470		2	621	50.0805152979066
Cp4.1LG00	maker	1479574	1490330	+	Cp4.1LG00g00480.1	Cp4.1LG00g00480		12	5699	42.200386032637304
Cp4.1LG00	maker	1493591	1495253	+	Cp4.1LG00g00490.1	Cp4.1LG00g00490		2	846	45.744680851063826
Cp4.1LG00	maker	1507053	1527221	+	Cp4.1LG00g00500.1	Cp4.1LG00g00500		14	2016	43.20436507936508
Cp4.1LG00	maker	1529325	1536333	-	Cp4.1LG00g00510.1	Cp4.1LG00g00510		9	1318	42.33687405159332
Cp4.1LG00	maker	1818760	1819514	+	Cp4.1LG00g00520.1	Cp4.1LG00g00520		2	506	33.39920948616601
Cp4.1LG00	maker	1839651	1842942	+	Cp4.1LG00g00530.1	Cp4.1LG00g00530		4	1569	47.482472912683235
Cp4.1LG00	maker	1843611	1847330	-	Cp4.1LG00g00540.1	Cp4.1LG00g00540		4	2363	41.47270418958951
Cp4.1LG00	maker	1849296	1850936	-	Cp4.1LG00g00550.1	Cp4.1LG00g00550		4	1182	48.30795262267343
Cp4.1LG00	maker	1852858	1856373	+	Cp4.1LG00g00560.1	Cp4.1LG00g00560		9	1695	41.35693215339233
Cp4.1LG00	maker	1856757	1859461	-	Cp4.1LG00g00570.1	Cp4.1LG00g00570		7	1120	41.875
Cp4.1LG00	maker	1859874	1862454	-	Cp4.1LG00g00580.1	Cp4.1LG00g00580		4	610	44.42622950819672
Cp4.1LG00	maker	1862322	1867750	+	Cp4.1LG00g00590.1	Cp4.1LG00g00590		10	2012	42.74353876739563
Cp4.1LG00	maker	1866648	1866938	-	Cp4.1LG00g00600.1	Cp4.1LG00g00600		1	291	44.329896907216494
Cp4.1LG00	maker	1870701	1875417	-	Cp4.1LG00g00610.1	Cp4.1LG00g00610		8	2947	43.16253817441466
Cp4.1LG00	maker	1879613	1880972	+	Cp4.1LG00g00620.1	Cp4.1LG00g00620		2	1132	41.07773851590106
Cp4.1LG00	maker	1882724	1883611	-	Cp4.1LG00g00630.1	Cp4.1LG00g00630		1	888	42.9054054054054
Cp4.1LG00	maker	1887196	1893547	+	Cp4.1LG00g00640.1	Cp4.1LG00g00640		4	1971	46.270928462709286
Cp4.1LG00	maker	1894985	1899973	+	Cp4.1LG00g00650.1	Cp4.1LG00g00650		7	2888	40.82409972299169
Cp4.1LG00	maker	1900774	1901520	-	Cp4.1LG00g00660.1	Cp4.1LG00g00660		1	747	55.55555555555556
Cp4.1LG00	maker	1902487	1902951	+	Cp4.1LG00g00670.1	Cp4.1LG00g00670		1	465	49.03225806451613
Cp4.1LG00	maker	1906928	1907864	+	Cp4.1LG00g00680.1	Cp4.1LG00g00680		3	534	50.0
Cp4.1LG00	maker	1915457	1918872	-	Cp4.1LG00g00690.1	Cp4.1LG00g00690		4	1629	44.38305709023941
Cp4.1LG00	maker	1928441	1933249	+	Cp4.1LG00g00700.1	Cp4.1LG00g00700		3	1509	44.33399602385686
Cp4.1LG00	maker	1934603	1936262	+	Cp4.1LG00g00710.1	Cp4.1LG00g00710		2	1047	49.95224450811843
Cp4.1LG00	maker	1942269	1943576	-	Cp4.1LG00g00720.1	Cp4.1LG00g00720		3	1146	44.85165794066317
Cp4.1LG00	maker	1953537	1957298	+	Cp4.1LG00g00730.1	Cp4.1LG00g00730		10	1316	49.24012158054711
Cp4.1LG00	maker	1959189	1971167	+	Cp4.1LG00g00740.1	Cp4.1LG00g00740		13	3467	40.928756850302854
Cp4.1LG00	maker	1972096	1973124	-	Cp4.1LG00g00750.1	Cp4.1LG00g00750		2	373	38.06970509383378
Cp4.1LG00	maker	1973571	1975494	-	Cp4.1LG00g00760.1	Cp4.1LG00g00760		2	1814	46.47188533627343
Cp4.1LG00	maker	1977022	1981647	-	Cp4.1LG00g00770.1	Cp4.1LG00g00770		14	2440	45.73770491803279
Cp4.1LG00	maker	1983439	1984423	-	Cp4.1LG00g00780.1	Cp4.1LG00g00780		2	896	44.08482142857143
Cp4.1LG00	maker	1987150	1991892	-	Cp4.1LG00g00790.1	Cp4.1LG00g00790		6	2950	43.932203389830505
Cp4.1LG00	maker	1987351	1987611	+	Cp4.1LG00g00800.1	Cp4.1LG00g00800		1	261	53.25670498084291
Cp4.1LG00	maker	1994275	2000366	-	Cp4.1LG00g00810.1	Cp4.1LG00g00810		9	1627	41.85617701290719
Cp4.1LG00	maker	2004238	2007118	+	Cp4.1LG00g00820.1	Cp4.1LG00g00820		4	1013	42.84304047384008
Cp4.1LG00	maker	2008088	2011042	-	Cp4.1LG00g00830.1	Cp4.1LG00g00830		4	1249	48.99919935948759
Cp4.1LG00	maker	2017894	2025795	-	Cp4.1LG00g00840.1	Cp4.1LG00g00840		3	642	46.41744548286604
Cp4.1LG00	maker	2034145	2044650	+	Cp4.1LG00g00850.1	Cp4.1LG00g00850		7	1184	44.08783783783784
Cp4.1LG00	maker	2043063	2043731	-	Cp4.1LG00g00860.1	Cp4.1LG00g00860		3	399	47.11779448621554
Cp4.1LG00	maker	2044974	2048170	+	Cp4.1LG00g00870.1	Cp4.1LG00g00870		8	867	47.40484429065744
Cp4.1LG00	maker	2049100	2050242	-	Cp4.1LG00g00880.1	Cp4.1LG00g00880		3	543	45.48802946593002
Cp4.1LG00	maker	2053728	2053937	-	Cp4.1LG00g00890.1	Cp4.1LG00g00890		1	210	54.76190476190476
Cp4.1LG00	maker	2057944	2060861	+	Cp4.1LG00g00900.1	Cp4.1LG00g00900		3	1476	49.66124661246612
Cp4.1LG00	maker	2065109	2066211	-	Cp4.1LG00g00910.1	Cp4.1LG00g00910		2	1053	52.326685660018995
Cp4.1LG00	maker	2081950	2086388	+	Cp4.1LG00g00920.1	Cp4.1LG00g00920		11	1506	43.82470119521912
Cp4.1LG00	maker	2095594	2097711	+	Cp4.1LG00g00930.1	Cp4.1LG00g00930		5	998	43.38677354709419
Cp4.1LG00	maker	2098720	2100624	+	Cp4.1LG00g00940.1	Cp4.1LG00g00940		6	879	44.937428896473264
Cp4.1LG00	maker	2106534	2107100	+	Cp4.1LG00g00950.1	Cp4.1LG00g00950		1	567	57.848324514991184
Cp4.1LG00	maker	2110871	2114167	+	Cp4.1LG00g00960.1	Cp4.1LG00g00960		3	306	40.52287581699346
Cp4.1LG00	maker	2115848	2123116	+	Cp4.1LG00g00970.1	Cp4.1LG00g00970		12	1986	42.59818731117825
Cp4.1LG00	maker	2127571	2130423	-	Cp4.1LG00g00980.1	Cp4.1LG00g00980		3	2606	45.66385264773599
Cp4.1LG00	maker	2141950	2143314	+	Cp4.1LG00g00990.1	Cp4.1LG00g00990		2	1086	51.38121546961326
Cp4.1LG00	maker	2143918	2145282	+	Cp4.1LG00g01000.1	Cp4.1LG00g01000		2	1086	51.38121546961326
Cp4.1LG00	maker	2147425	2149624	-	Cp4.1LG00g01010.1	Cp4.1LG00g01010		3	789	54.752851711026615
Cp4.1LG00	maker	2150710	2154614	-	Cp4.1LG00g01020.1	Cp4.1LG00g01020		5	1245	43.21285140562249
Cp4.1LG00	maker	2157717	2170700	+	Cp4.1LG00g01030.1	Cp4.1LG00g01030		11	1782	42.592592592592595
Cp4.1LG00	maker	2171510	2173908	-	Cp4.1LG00g01040.1	Cp4.1LG00g01040		4	1189	47.43481917577797
Cp4.1LG00	maker	2174196	2175838	-	Cp4.1LG00g01050.1	Cp4.1LG00g01050		4	1278	46.165884194053206
Cp4.1LG00	maker	2181031	2185539	-	Cp4.1LG00g01060.1	Cp4.1LG00g01060		5	1488	44.95967741935484
Cp4.1LG00	maker	2188407	2198712	+	Cp4.1LG00g01070.1	Cp4.1LG00g01070		10	2718	44.66519499632082
Cp4.1LG00	maker	2198968	2205174	-	Cp4.1LG00g01080.1	Cp4.1LG00g01080		4	1881	49.601275917065394
Cp4.1LG00	maker	2225311	2229242	+	Cp4.1LG00g01090.1	Cp4.1LG00g01090		3	879	48.69169510807736
Cp4.1LG00	maker	2277699	2278329	-	Cp4.1LG00g01100.1	Cp4.1LG00g01100		2	488	44.467213114754095
Cp4.1LG00	maker	2283511	2296297	+	Cp4.1LG00g01110.1	Cp4.1LG00g01110		21	4602	42.655367231638415
Cp4.1LG00	maker	2304005	2318801	-	Cp4.1LG00g01120.1	Cp4.1LG00g01120		17	3182	40.25769956002514
Cp4.1LG00	maker	2356390	2364062	+	Cp4.1LG00g01130.1	Cp4.1LG00g01130		23	3423	43.32456909144026
Cp4.1LG00	maker	2431898	2442608	-	Cp4.1LG00g01140.1	Cp4.1LG00g01140		13	3160	40.41139240506329
Cp4.1LG00	maker	2995979	2997539	+	Cp4.1LG00g01150.1	Cp4.1LG00g01150		2	1479	40.432724814063555
Cp4.1LG00	maker	3061286	3070035	-	Cp4.1LG00g01160.1	Cp4.1LG00g01160		11	1850	41.2972972972973
Cp4.1LG00	maker	3080521	3082046	-	Cp4.1LG00g01170.1	Cp4.1LG00g01170		5	750	44.0
Cp4.1LG00	maker	3087447	3090904	-	Cp4.1LG00g01180.1	Cp4.1LG00g01180		8	858	42.30769230769231
Cp4.1LG00	maker	3102480	3111812	-	Cp4.1LG00g01190.1	Cp4.1LG00g01190		11	2166	41.64358264081256
Cp4.1LG00	maker	3130148	3133908	+	Cp4.1LG00g01200.1	Cp4.1LG00g01200		11	2420	43.71900826446281
Cp4.1LG00	maker	3136815	3163118	-	Cp4.1LG00g01210.1	Cp4.1LG00g01210		22	3019	40.80821464060947
Cp4.1LG00	maker	3163878	3167546	-	Cp4.1LG00g01220.1	Cp4.1LG00g01220		3	895	40.33519553072626
Cp4.1LG00	maker	3279311	3286761	+	Cp4.1LG00g01230.1	Cp4.1LG00g01230		9	3659	43.20852691992348
Cp4.1LG00	maker	3348514	3352185	+	Cp4.1LG00g01240.1	Cp4.1LG00g01240		6	984	34.959349593495936
Cp4.1LG00	maker	3418576	3429819	-	Cp4.1LG00g01250.1	Cp4.1LG00g01250		5	477	43.39622641509434
Cp4.1LG00	maker	3592274	3593833	-	Cp4.1LG00g01260.1	Cp4.1LG00g01260		2	1176	50.765306122448976
Cp4.1LG00	maker	3601634	3605231	+	Cp4.1LG00g01270.1	Cp4.1LG00g01270		9	1079	38.739573679332715
Cp4.1LG00	maker	3606229	3625390	+	Cp4.1LG00g01280.1	Cp4.1LG00g01280		20	4161	46.118721461187214
Cp4.1LG00	maker	3626821	3631493	-	Cp4.1LG00g01290.1	Cp4.1LG00g01290		8	2213	45.41346588341618
Cp4.1LG00	maker	3634724	3635980	-	Cp4.1LG00g01300.1	Cp4.1LG00g01300		1	1257	45.902943516308675
Cp4.1LG00	maker	3638168	3647108	-	Cp4.1LG00g01310.1	Cp4.1LG00g01310		11	2675	42.205607476635514
Cp4.1LG00	maker	3647824	3650592	-	Cp4.1LG00g01320.1	Cp4.1LG00g01320		5	1323	47.61904761904762
Cp4.1LG00	maker	3653862	3659197	+	Cp4.1LG00g01330.1	Cp4.1LG00g01330		9	2912	41.380494505494504
Cp4.1LG00	maker	3657051	3668781	-	Cp4.1LG00g01340.1	Cp4.1LG00g01340		26	6362	43.09965419679346
Cp4.1LG00	maker	3669830	3677659	-	Cp4.1LG00g01350.1	Cp4.1LG00g01350		9	3311	39.56508607671398
Cp4.1LG00	maker	3682235	3685718	+	Cp4.1LG00g01360.1	Cp4.1LG00g01360		3	1545	44.66019417475728
Cp4.1LG00	maker	3686411	3695439	-	Cp4.1LG00g01370.1	Cp4.1LG00g01370		8	2183	41.8689876316995
Cp4.1LG00	maker	3686856	3692335	+	Cp4.1LG00g01380.1	Cp4.1LG00g01380		10	2184	40.7967032967033
Cp4.1LG00	maker	3697008	3699345	+	Cp4.1LG00g01390.1	Cp4.1LG00g01390		3	543	46.96132596685083
Cp4.1LG00	maker	3699008	3703091	-	Cp4.1LG00g01400.1	Cp4.1LG00g01400		3	1232	40.25974025974026
Cp4.1LG00	maker	3703803	3708612	-	Cp4.1LG00g01410.1	Cp4.1LG00g01410		6	1344	43.526785714285715
Cp4.1LG00	maker	3708508	3712393	+	Cp4.1LG00g01420.1	Cp4.1LG00g01420		6	2639	42.25085259568018
Cp4.1LG00	maker	3714676	3717236	-	Cp4.1LG00g01430.1	Cp4.1LG00g01430		3	712	44.52247191011236
Cp4.1LG00	maker	3730778	3748872	-	Cp4.1LG00g01440.1	Cp4.1LG00g01440		12	1930	41.0880829015544
Cp4.1LG00	maker	3751462	3753113	+	Cp4.1LG00g01450.1	Cp4.1LG00g01450		4	791	43.742098609355246
Cp4.1LG00	maker	3755648	3769317	-	Cp4.1LG00g01460.1	Cp4.1LG00g01460		12	3449	44.998550304436066
Cp4.1LG00	maker	3771330	3792350	+	Cp4.1LG00g01470.1	Cp4.1LG00g01470		23	2813	45.78741557056523
Cp4.1LG00	maker	3796069	3806577	+	Cp4.1LG00g01480.1	Cp4.1LG00g01480		18	3059	45.30892448512586
Cp4.1LG00	maker	3807364	3812299	-	Cp4.1LG00g01490.1	Cp4.1LG00g01490		9	2389	43.82586856425282
Cp4.1LG00	maker	3817151	3817363	-	Cp4.1LG00g01500.1	Cp4.1LG00g01500		1	213	49.76525821596244
Cp4.1LG00	maker	3818985	3830887	+	Cp4.1LG00g01510.1	Cp4.1LG00g01510		12	1638	45.66544566544567
Cp4.1LG00	maker	3833038	3839988	+	Cp4.1LG00g01520.1	Cp4.1LG00g01520		7	2372	47.4283305227656
Cp4.1LG00	maker	3840837	3842164	+	Cp4.1LG00g01530.1	Cp4.1LG00g01530		4	510	46.07843137254902
Cp4.1LG00	maker	3843328	3844978	+	Cp4.1LG00g01540.1	Cp4.1LG00g01540		3	1497	48.162992651970605
Cp4.1LG00	maker	3848068	3848382	-	Cp4.1LG00g01550.1	Cp4.1LG00g01550		1	315	55.55555555555556
Cp4.1LG00	maker	3852043	3854416	-	Cp4.1LG00g01560.1	Cp4.1LG00g01560		5	1083	37.95013850415513
Cp4.1LG00	maker	3859891	3861357	-	Cp4.1LG00g01570.1	Cp4.1LG00g01570		3	767	41.06910039113429
Cp4.1LG00	maker	3869453	3875983	+	Cp4.1LG00g01580.1	Cp4.1LG00g01580		7	1872	43.75
Cp4.1LG00	maker	3877013	3878220	+	Cp4.1LG00g01590.1	Cp4.1LG00g01590		2	1112	37.85971223021583
Cp4.1LG00	maker	3880735	3885777	-	Cp4.1LG00g01600.1	Cp4.1LG00g01600		13	2040	41.86274509803921
Cp4.1LG00	maker	3888880	3895354	-	Cp4.1LG00g01610.1	Cp4.1LG00g01610		11	1504	40.359042553191486
Cp4.1LG00	maker	3899988	3901125	+	Cp4.1LG00g01620.1	Cp4.1LG00g01620		6	690	39.42028985507246
Cp4.1LG00	maker	3919980	3923921	-	Cp4.1LG00g01630.1	Cp4.1LG00g01630		7	1782	50.44893378226712
Cp4.1LG00	maker	3930039	3930965	+	Cp4.1LG00g01640.1	Cp4.1LG00g01640		1	927	52.85868392664509
Cp4.1LG00	maker	3931386	3935829	-	Cp4.1LG00g01650.1	Cp4.1LG00g01650		3	3066	43.86823222439661
Cp4.1LG00	maker	3944011	3947238	-	Cp4.1LG00g01660.1	Cp4.1LG00g01660		3	1690	42.9585798816568
Cp4.1LG00	maker	3950742	3961077	+	Cp4.1LG00g01670.1	Cp4.1LG00g01670		9	2458	44.75183075671278
Cp4.1LG00	maker	4026840	4029956	-	Cp4.1LG00g01680.1	Cp4.1LG00g01680		4	1236	44.579288025889966
Cp4.1LG00	maker	4031795	4037212	+	Cp4.1LG00g01690.1	Cp4.1LG00g01690		5	1476	43.63143631436314
Cp4.1LG00	maker	4037993	4039549	-	Cp4.1LG00g01700.1	Cp4.1LG00g01700		4	864	43.86574074074074
Cp4.1LG00	maker	4041917	4045530	-	Cp4.1LG00g01710.1	Cp4.1LG00g01710		10	1483	39.581928523263656
Cp4.1LG00	maker	4048645	4054660	-	Cp4.1LG00g01720.1	Cp4.1LG00g01720		5	2086	43.57622243528284
Cp4.1LG00	maker	4056479	4062583	+	Cp4.1LG00g01730.1	Cp4.1LG00g01730		9	1672	39.354066985645936
Cp4.1LG00	maker	4063375	4076934	+	Cp4.1LG00g01740.1	Cp4.1LG00g01740		14	2446	42.8454619787408
Cp4.1LG00	maker	4078980	4086685	-	Cp4.1LG00g01750.1	Cp4.1LG00g01750		10	2366	43.871513102282336
Cp4.1LG00	maker	4096662	4116476	-	Cp4.1LG00g01760.1	Cp4.1LG00g01760		10	1991	43.24460070316424
Cp4.1LG00	maker	4118741	4121179	-	Cp4.1LG00g01770.1	Cp4.1LG00g01770		2	1429	52.69419174247726
Cp4.1LG00	maker	4123799	4129274	+	Cp4.1LG00g01780.1	Cp4.1LG00g01780		3	1225	41.87755102040816
Cp4.1LG00	maker	4132996	4139614	+	Cp4.1LG00g01790.1	Cp4.1LG00g01790		13	2252	40.275310834813496
Cp4.1LG00	maker	4149730	4150149	-	Cp4.1LG00g01800.1	Cp4.1LG00g01800		1	420	47.142857142857146
Cp4.1LG00	maker	4152025	4154130	-	Cp4.1LG00g01810.1	Cp4.1LG00g01810		1	2106	43.11490978157645
Cp4.1LG00	maker	4162378	4163939	+	Cp4.1LG00g01820.1	Cp4.1LG00g01820		3	1410	48.08510638297872
Cp4.1LG00	maker	4174213	4175775	+	Cp4.1LG00g01830.1	Cp4.1LG00g01830		3	1281	46.44808743169399
Cp4.1LG00	maker	4628353	4636833	-	Cp4.1LG00g01840.1	Cp4.1LG00g01840		7	1006	40.059642147117295
Cp4.1LG00	maker	4696477	4697184	+	Cp4.1LG00g01850.1	Cp4.1LG00g01850		3	237	40.92827004219409
Cp4.1LG00	maker	4718713	4728670	-	Cp4.1LG00g01860.1	Cp4.1LG00g01860		9	2225	45.662921348314605
Cp4.1LG00	maker	4763054	4764977	-	Cp4.1LG00g01870.1	Cp4.1LG00g01870		3	813	44.03444034440344
Cp4.1LG00	maker	4774841	4776178	-	Cp4.1LG00g01880.1	Cp4.1LG00g01880		3	417	39.328537170263786
Cp4.1LG00	maker	4785425	4787829	+	Cp4.1LG00g01890.1	Cp4.1LG00g01890		7	1876	50.053304904051174
Cp4.1LG00	maker	5069101	5072377	-	Cp4.1LG00g01900.1	Cp4.1LG00g01900		2	1809	43.83637368711996
Cp4.1LG00	maker	5315742	5316242	+	Cp4.1LG00g01910.1	Cp4.1LG00g01910		2	345	42.31884057971015
Cp4.1LG00	maker	5332528	5335018	-	Cp4.1LG00g01920.1	Cp4.1LG00g01920		6	984	45.22357723577236
Cp4.1LG00	maker	5384030	5389099	+	Cp4.1LG00g01930.1	Cp4.1LG00g01930		15	2726	44.38738077769626
Cp4.1LG00	maker	5389702	5391274	-	Cp4.1LG00g01940.1	Cp4.1LG00g01940		2	1253	41.979249800478854
Cp4.1LG00	maker	5404536	5405678	-	Cp4.1LG00g01950.1	Cp4.1LG00g01950		2	1062	45.29190207156309
Cp4.1LG00	maker	5423693	5444196	+	Cp4.1LG00g01960.1	Cp4.1LG00g01960		23	2136	44.147940074906366
Cp4.1LG00	maker	5452562	5453296	-	Cp4.1LG00g01970.1	Cp4.1LG00g01970		1	735	52.7891156462585
Cp4.1LG00	maker	5458563	5460556	+	Cp4.1LG00g01980.1	Cp4.1LG00g01980		2	843	48.04270462633452
Cp4.1LG00	maker	5485243	5489295	-	Cp4.1LG00g01990.1	Cp4.1LG00g01990		10	2793	49.3734335839599
Cp4.1LG00	maker	5514691	5515749	+	Cp4.1LG00g02000.1	Cp4.1LG00g02000		3	882	53.85487528344671
Cp4.1LG00	maker	5525807	5528969	-	Cp4.1LG00g02010.1	Cp4.1LG00g02010		5	1170	38.11965811965812
Cp4.1LG00	maker	5567553	5570499	+	Cp4.1LG00g02020.1	Cp4.1LG00g02020		3	2655	43.54048964218456
Cp4.1LG00	maker	5568790	5575691	-	Cp4.1LG00g02030.1	Cp4.1LG00g02030		7	2284	41.987740805604204
Cp4.1LG00	maker	5579019	5584535	-	Cp4.1LG00g02040.1	Cp4.1LG00g02040		10	2464	41.923701298701296
Cp4.1LG00	maker	5595903	5600721	-	Cp4.1LG00g02050.1	Cp4.1LG00g02050		13	2013	43.26875310481868
Cp4.1LG00	maker	5604957	5608282	-	Cp4.1LG00g02060.1	Cp4.1LG00g02060		6	1682	41.14149821640904
Cp4.1LG00	maker	5614152	5625965	-	Cp4.1LG00g02070.1	Cp4.1LG00g02070		17	2203	41.26191556967771
Cp4.1LG00	maker	5630336	5636027	-	Cp4.1LG00g02080.1	Cp4.1LG00g02080		2	270	57.407407407407405
Cp4.1LG00	maker	5674103	5676174	-	Cp4.1LG00g02090.1	Cp4.1LG00g02090		2	1990	48.09045226130653
Cp4.1LG00	maker	5701610	5701960	+	Cp4.1LG00g02100.1	Cp4.1LG00g02100		1	351	51.282051282051285
Cp4.1LG00	maker	5706272	5707339	+	Cp4.1LG00g02110.1	Cp4.1LG00g02110		1	1068	45.2247191011236
Cp4.1LG00	maker	5731848	5765417	+	Cp4.1LG00g02120.1	Cp4.1LG00g02120		7	892	43.38565022421525
Cp4.1LG00	maker	5821469	5821999	-	Cp4.1LG00g02130.1	Cp4.1LG00g02130		1	531	36.911487758945384
Cp4.1LG00	maker	5824063	5836601	-	Cp4.1LG00g02140.1	Cp4.1LG00g02140		12	1391	38.82099209202013
Cp4.1LG00	maker	5838589	5847768	-	Cp4.1LG00g02150.1	Cp4.1LG00g02150		11	3391	37.68799764081392
Cp4.1LG00	maker	5856614	5857996	-	Cp4.1LG00g02160.1	Cp4.1LG00g02160		1	1383	41.28705712219812
Cp4.1LG00	maker	5880068	5881000	-	Cp4.1LG00g02170.1	Cp4.1LG00g02170		2	815	40.0
Cp4.1LG00	maker	6080848	6086243	-	Cp4.1LG00g02180.1	Cp4.1LG00g02180		2	3129	40.84372003835091
Cp4.1LG00	maker	6096519	6100805	+	Cp4.1LG00g02190.1	Cp4.1LG00g02190		9	2346	41.90110826939471
Cp4.1LG00	maker	6098694	6109565	-	Cp4.1LG00g02200.1	Cp4.1LG00g02200		9	1558	42.81129653401797
