Chr	Origin	Start	End	Strand	ID_transcript	ID_Gene	Class_code	Exons	Length	GC
chr5	EVM	221495	225627	+	CsaV3_5G000480.1	CsaV3_5G000480		8	1302	41.62826420890937
chr5	ALN	225815	229084	+	CsaV3_5G000490.1	CsaV3_5G000490		5	312	38.14102564102564
chr5	EVM	229072	232419	+	CsaV3_5G000500.1	CsaV3_5G000500		5	2328	43.04123711340206
chr5	.	235332	240442	-	CsaV3_5G000510.1	CsaV3_5G000510		3	2584	43.03405572755418
chr5	.	250417	255599	+	CsaV3_5G000520.1	CsaV3_5G000520		6	2685	38.919925512104285
chr5	.	263057	266441	+	CsaV3_5G000530.1	CsaV3_5G000530		5	1592	36.80904522613066
chr5	.	268267	276714	-	CsaV3_5G000540.1	CsaV3_5G000540		6	4286	43.91040597293514
chr5	.	278758	279547	+	CsaV3_5G000550.1	CsaV3_5G000550		2	705	34.04255319148936
chr5	EVM	279658	280197	-	CsaV3_5G000560.1	CsaV3_5G000560		2	309	42.394822006472495
chr5	.	282927	284633	+	CsaV3_5G000570.1	CsaV3_5G000570		1	1707	37.96133567662566
chr5	.	286728	292487	+	CsaV3_5G000580.1	CsaV3_5G000580		11	2665	38.08630393996248
chr5	.	292711	299596	-	CsaV3_5G000590.1	CsaV3_5G000590		8	3332	38.565426170468186
chr5	EVM	304014	304825	+	CsaV3_5G000600.1	CsaV3_5G000600		2	153	39.21568627450981
chr5	.	307767	316549	+	CsaV3_5G000610.1	CsaV3_5G000610		3	4170	38.752997601918466
chr5	.	319763	324420	+	CsaV3_5G000620.1	CsaV3_5G000620		5	2031	40.472673559822745
chr5	ALN	322665	322874	-	CsaV3_5G000630.1	CsaV3_5G000630		1	210	38.57142857142857
chr5	.	324043	332954	-	CsaV3_5G000640.1	CsaV3_5G000640		17	3249	41.52046783625731
chr5	.	334526	340390	-	CsaV3_5G000650.1	CsaV3_5G000650		11	2040	42.64705882352941
chr5	.	341215	343917	-	CsaV3_5G000660.1	CsaV3_5G000660		3	1434	43.23570432357043
chr5	.	344648	348011	+	CsaV3_5G000670.1	CsaV3_5G000670		2	3049	37.84847490980649
chr5	.	348199	351065	-	CsaV3_5G000680.1	CsaV3_5G000680		6	1225	36.40816326530612
chr5	.	355126	357556	+	CsaV3_5G000690.1	CsaV3_5G000690		3	2149	37.45928338762215
chr5	.	358709	363636	-	CsaV3_5G000700.1	CsaV3_5G000700		10	1653	44.585601935874166
chr5	.	365195	366779	-	CsaV3_5G000710.1	CsaV3_5G000710		1	1585	43.59621451104101
chr5	.	368803	372357	-	CsaV3_5G000720.1	CsaV3_5G000720		5	1527	35.55992141453831
chr5	.	373013	375362	+	CsaV3_5G000730.1	CsaV3_5G000730		4	1166	39.87993138936535
chr5	EVM	375984	378213	-	CsaV3_5G000740.1	CsaV3_5G000740		2	1950	48.205128205128204
chr5	ALN	378306	379984	-	CsaV3_5G000750.1	CsaV3_5G000750		3	258	39.14728682170543
chr5	ALN	381240	383013	+	CsaV3_5G000760.1	CsaV3_5G000760		4	417	45.563549160671464
chr5	EVM	382266	386088	+	CsaV3_5G000770.1	CsaV3_5G000770		3	2145	40.37296037296037
chr5	.	386629	389754	+	CsaV3_5G000780.1	CsaV3_5G000780		5	1454	36.72627235213205
chr5	.	390326	394917	-	CsaV3_5G000790.1	CsaV3_5G000790		12	1956	40.13292433537832
chr5	.	395605	402070	+	CsaV3_5G000800.1	CsaV3_5G000800		14	2207	41.051200724966016
chr5	.	403296	404823	+	CsaV3_5G000810.1	CsaV3_5G000810		1	1528	39.9869109947644
chr5	EVM	406145	407041	-	CsaV3_5G000820.1	CsaV3_5G000820		1	897	50.72463768115942
chr5	.	409523	410792	-	CsaV3_5G000830.1	CsaV3_5G000830		1	1270	43.38582677165354
chr5	EVM	413221	414192	-	CsaV3_5G000840.1	CsaV3_5G000840		1	972	50.82304526748971
chr5	EVM	418230	420031	+	CsaV3_5G000850.1	CsaV3_5G000850		3	1578	43.85297845373891
chr5	.	420728	429410	+	CsaV3_5G000860.1	CsaV3_5G000860		20	3791	39.88393563703508
chr5	.	428688	431028	-	CsaV3_5G000870.1	CsaV3_5G000870		2	1940	35.670103092783506
chr5	.	433371	434439	-	CsaV3_5G000880.1	CsaV3_5G000880		1	1069	36.10851262862489
chr5	.	435505	438286	-	CsaV3_5G000890.1	CsaV3_5G000890		2	1221	37.59213759213759
chr5	ALN	441543	441770	+	CsaV3_5G000900.1	CsaV3_5G000900		2	195	47.17948717948718
chr5	EVM	441899	445791	+	CsaV3_5G000910.1	CsaV3_5G000910		4	1053	46.24881291547958
chr5	ALN	447210	447401	+	CsaV3_5G000920.1	CsaV3_5G000920		1	192	43.75
chr5	.	448289	450175	+	CsaV3_5G000930.1	CsaV3_5G000930		3	1137	40.45734388742304
chr5	.	452375	457331	-	CsaV3_5G000940.1	CsaV3_5G000940		6	3018	39.065606361829026
chr5	.	471727	478752	+	CsaV3_5G000950.1	CsaV3_5G000950		17	2944	42.08559782608695
chr5	.	478041	481780	-	CsaV3_5G000960.1	CsaV3_5G000960		2	2920	37.73972602739726
chr5	.	481929	485458	+	CsaV3_5G000970.1	CsaV3_5G000970		6	1300	38.23076923076923
chr5	.	490886	493333	+	CsaV3_5G000980.1	CsaV3_5G000980		3	1978	39.02932254802831
chr5	.	494629	498287	-	CsaV3_5G000990.1	CsaV3_5G000990		7	1298	42.29583975346687
chr5	.	499311	501678	+	CsaV3_5G001000.1	CsaV3_5G001000		3	1248	38.46153846153846
chr5	.	504127	505921	-	CsaV3_5G001010.1	CsaV3_5G001010		3	1398	46.78111587982833
chr5	.	514286	519778	-	CsaV3_5G001020.1	CsaV3_5G001020		9	2342	41.0333048676345
chr5	.	521724	523679	-	CsaV3_5G001030.1	CsaV3_5G001030		3	1394	34.64849354375897
chr5	.	528092	533031	+	CsaV3_5G001040.1	CsaV3_5G001040		8	1679	40.50029779630733
chr5	ALN	533926	534640	+	CsaV3_5G001050.1	CsaV3_5G001050		3	417	44.124700239808156
chr5	ALN	534183	534527	-	CsaV3_5G001060.1	CsaV3_5G001060		1	345	39.130434782608695
chr5	EVM	535469	537821	-	CsaV3_5G001070.1	CsaV3_5G001070		4	1449	49.27536231884058
chr5	EVM	540840	541817	-	CsaV3_5G001080.1	CsaV3_5G001080		1	978	47.034764826175866
chr5	EVM	543032	544883	+	CsaV3_5G001090.1	CsaV3_5G001090		4	516	44.37984496124031
chr5	EVM	545580	550233	+	CsaV3_5G001100.1	CsaV3_5G001100		6	1380	44.63768115942029
chr5	ALN	550612	550871	+	CsaV3_5G001110.1	CsaV3_5G001110		2	168	40.476190476190474
chr5	.	556639	559751	-	CsaV3_5G001120.1	CsaV3_5G001120		1	3113	41.66398972052682
chr5	.	573070	575801	+	CsaV3_5G001130.1	CsaV3_5G001130		2	1530	39.673202614379086
chr5	.	577314	582251	+	CsaV3_5G001140.1	CsaV3_5G001140		10	2471	39.82193443949818
chr5	.	583100	586669	+	CsaV3_5G001150.1	CsaV3_5G001150		7	1820	41.97802197802198
chr5	.	588425	594917	-	CsaV3_5G001160.1	CsaV3_5G001160		4	1915	41.98433420365535
chr5	.	596830	598454	+	CsaV3_5G001170.1	CsaV3_5G001170		2	1108	44.584837545126355
chr5	EVM	599958	603525	-	CsaV3_5G001180.1	CsaV3_5G001180		9	1080	40.74074074074074
chr5	ALN	603774	606031	-	CsaV3_5G001190.1	CsaV3_5G001190		3	273	40.29304029304029
chr5	.	607480	613022	+	CsaV3_5G001200.1	CsaV3_5G001200		8	1680	37.55952380952381
chr5	.	613328	617102	+	CsaV3_5G001210.1	CsaV3_5G001210		8	1377	39.94190268700073
chr5	.	617527	619981	-	CsaV3_5G001220.1	CsaV3_5G001220		5	1844	40.61822125813449
chr5	EVM	624218	628372	+	CsaV3_5G001230.1	CsaV3_5G001230		9	2136	46.02059925093633
chr5	.	628912	636483	-	CsaV3_5G001240.1	CsaV3_5G001240		11	2239	39.74988834301027
chr5	.	636719	638158	+	CsaV3_5G001250.1	CsaV3_5G001250		2	860	47.7906976744186
chr5	.	639343	643635	-	CsaV3_5G001260.1	CsaV3_5G001260		4	3281	38.281011886619936
chr5	.	641718	644847	+	CsaV3_5G001270.1	CsaV3_5G001270		5	1913	41.505488761108204
chr5	.	645960	648057	+	CsaV3_5G001280.1	CsaV3_5G001280		3	1616	40.47029702970297
chr5	.	660752	665570	+	CsaV3_5G001290.1	CsaV3_5G001290		4	1955	42.45524296675192
chr5	.	666923	670019	+	CsaV3_5G001300.1	CsaV3_5G001300		5	1059	45.13692162417375
chr5	.	671247	673599	-	CsaV3_5G001310.1	CsaV3_5G001310		2	2023	39.39693524468611
chr5	.	686982	690557	+	CsaV3_5G001320.1	CsaV3_5G001320		3	3363	39.75617008623253
chr5	.	699400	706214	-	CsaV3_5G001330.1	CsaV3_5G001330		10	1996	42.53507014028056
chr5	.	707223	712354	-	CsaV3_5G001340.1	CsaV3_5G001340		6	3772	37.990455991516434
chr5	.	715454	733731	-	CsaV3_5G001350.1	CsaV3_5G001350		27	4486	40.86045474810522
chr5	.	735170	737076	-	CsaV3_5G001360.1	CsaV3_5G001360		1	1907	40.01048767697955
chr5	.	741229	745500	+	CsaV3_5G001370.1	CsaV3_5G001370		2	1452	40.84022038567493
chr5	.	746059	749876	+	CsaV3_5G001380.1	CsaV3_5G001380		6	1834	39.040348964013084
chr5	ALN	749993	750311	-	CsaV3_5G001390.1	CsaV3_5G001390		2	216	40.74074074074074
chr5	.	751636	753269	+	CsaV3_5G001400.1	CsaV3_5G001400		2	1198	41.98664440734557
chr5	.	765460	770215	+	CsaV3_5G001410.1	CsaV3_5G001410		2	2173	38.05798435342844
chr5	.	780393	783509	-	CsaV3_5G001420.1	CsaV3_5G001420		4	1774	42.67192784667418
chr5	ALN	788649	788813	+	CsaV3_5G001430.1	CsaV3_5G001430		1	165	56.36363636363637
chr5	.	794218	796446	+	CsaV3_5G001440.1	CsaV3_5G001440		3	1327	34.28786737000753
chr5	.	797179	800629	-	CsaV3_5G001450.1	CsaV3_5G001450		7	1456	38.392857142857146
chr5	.	801108	804520	-	CsaV3_5G001460.1	CsaV3_5G001460		6	1645	39.63525835866261
chr5	.	813425	816735	+	CsaV3_5G001470.1	CsaV3_5G001470		3	924	40.90909090909091
chr5	.	825128	827971	+	CsaV3_5G001480.1	CsaV3_5G001480		4	1578	41.254752851711025
chr5	.	828219	833961	-	CsaV3_5G001490.1	CsaV3_5G001490		4	2701	37.28248796741948
chr5	ALN	828487	828678	+	CsaV3_5G001500.1	CsaV3_5G001500		1	192	40.625
chr5	.	837261	843491	+	CsaV3_5G001510.1	CsaV3_5G001510		11	1863	40.633387010198604
chr5	.	847228	850858	+	CsaV3_5G001520.1	CsaV3_5G001520		6	2643	39.197881195611046
chr5	.	851258	851831	-	CsaV3_5G001530.1	CsaV3_5G001530		1	574	34.494773519163765
chr5	EVM	854741	855285	-	CsaV3_5G001540.1	CsaV3_5G001540		2	213	48.82629107981221
chr5	.	858459	861160	+	CsaV3_5G001550.1	CsaV3_5G001550		4	1248	36.458333333333336
chr5	.	862504	867879	+	CsaV3_5G001560.1	CsaV3_5G001560		14	3295	40.57663125948407
chr5	.	868576	872917	+	CsaV3_5G001570.1	CsaV3_5G001570		4	2200	42.31818181818182
chr5	.	870602	881652	-	CsaV3_5G001580.1	CsaV3_5G001580		13	6480	36.45061728395062
chr5	.	883181	889960	-	CsaV3_5G001590.1	CsaV3_5G001590		10	1521	43.0637738330046
chr5	.	913416	915221	+	CsaV3_5G001600.1	CsaV3_5G001600		3	1605	40.31152647975078
chr5	.	926271	928167	-	CsaV3_5G001610.1	CsaV3_5G001610		2	1626	41.94341943419434
chr5	.	930043	932845	-	CsaV3_5G001620.1	CsaV3_5G001620		2	1675	36.656716417910445
chr5	.	939300	941957	+	CsaV3_5G001630.1	CsaV3_5G001630		4	887	37.88049605411499
chr5	EVM	942535	948823	+	CsaV3_5G001640.1	CsaV3_5G001640		2	279	36.55913978494624
chr5	.	949031	953908	+	CsaV3_5G001650.1	CsaV3_5G001650		4	2129	39.45514325974636
chr5	.	965974	968724	-	CsaV3_5G001660.1	CsaV3_5G001660		3	1715	45.18950437317784
chr5	.	973367	978112	-	CsaV3_5G001670.1	CsaV3_5G001670		8	2032	41.04330708661417
chr5	EVM	979234	979698	-	CsaV3_5G001680.1	CsaV3_5G001680		1	465	46.45161290322581
chr5	EVM	980408	984045	-	CsaV3_5G001690.1	CsaV3_5G001690		7	1995	43.959899749373434
chr5	.	987784	991421	-	CsaV3_5G001700.1	CsaV3_5G001700		7	2377	41.438788388725285
chr5	.	993903	998472	-	CsaV3_5G001710.1	CsaV3_5G001710		8	3008	42.22074468085106
chr5	EVM	994240	995010	+	CsaV3_5G001720.1	CsaV3_5G001720		1	771	52.39948119325551
chr5	.	999043	1001472	+	CsaV3_5G001730.1	CsaV3_5G001730		6	1369	39.00657414170928
chr5	.	1002677	1005179	+	CsaV3_5G001740.1	CsaV3_5G001740		7	1424	42.20505617977528
chr5	.	1005477	1010405	-	CsaV3_5G001750.1	CsaV3_5G001750		6	2274	46.04221635883905
chr5	.	1012906	1016984	-	CsaV3_5G001760.1	CsaV3_5G001760		7	3092	37.0633893919793
chr5	.	1018884	1024315	-	CsaV3_5G001770.1	CsaV3_5G001770		4	2026	42.8923988153998
chr5	.	1024935	1028044	+	CsaV3_5G001780.1	CsaV3_5G001780		2	1874	36.87299893276414
chr5	.	1030359	1032950	-	CsaV3_5G001790.1	CsaV3_5G001790		2	2037	33.18605792832597
chr5	.	1050307	1055765	+	CsaV3_5G001800.1	CsaV3_5G001800		8	3316	41.34499396863691
chr5	.	1058129	1059205	+	CsaV3_5G001810.1	CsaV3_5G001810		2	987	39.918946301925025
chr5	.	1059362	1064538	-	CsaV3_5G001820.1	CsaV3_5G001820		12	2239	40.821795444394816
chr5	EVM	1065976	1071921	+	CsaV3_5G001830.1	CsaV3_5G001830		9	939	45.36741214057508
chr5	.	1072871	1077304	-	CsaV3_5G001840.1	CsaV3_5G001840		10	1779	41.596402473299605
chr5	.	1079875	1082612	+	CsaV3_5G001850.1	CsaV3_5G001850		4	1973	40.64875823618855
chr5	.	1084183	1088996	+	CsaV3_5G001860.1	CsaV3_5G001860		3	1883	39.4583112055231
chr5	.	1089742	1103250	+	CsaV3_5G001870.1	CsaV3_5G001870		14	4852	40.354492992580376
chr5	.	1104335	1108422	+	CsaV3_5G001880.1	CsaV3_5G001880		5	2717	38.49834376150166
chr5	.	1108581	1112384	+	CsaV3_5G001890.1	CsaV3_5G001890		2	3571	39.064687762531506
chr5	.	1109446	1113432	-	CsaV3_5G001900.1	CsaV3_5G001900		4	3575	42.46153846153846
chr5	.	1127742	1136518	+	CsaV3_5G001910.1	CsaV3_5G001910		15	4953	39.18837068443368
chr5	.	1135262	1136960	-	CsaV3_5G001920.1	CsaV3_5G001920		3	623	41.89406099518459
chr5	EVM	1139394	1142644	-	CsaV3_5G001930.1	CsaV3_5G001930		3	669	46.48729446935725
chr5	EVM	1144961	1149132	-	CsaV3_5G001940.1	CsaV3_5G001940		12	1635	40.85626911314985
chr5	.	1151580	1154549	-	CsaV3_5G001950.1	CsaV3_5G001950		5	1557	39.884393063583815
chr5	.	1166017	1170448	+	CsaV3_5G001960.1	CsaV3_5G001960		8	2984	42.35924932975871
chr5	.	1170586	1176289	-	CsaV3_5G001970.1	CsaV3_5G001970		14	2902	40.833907649896624
chr5	.	1176854	1186695	+	CsaV3_5G001980.1	CsaV3_5G001980		18	2776	42.61527377521614
chr5	.	1187513	1190758	+	CsaV3_5G001990.1	CsaV3_5G001990		6	2039	39.97057381069151
chr5	.	1192518	1198557	-	CsaV3_5G002000.1	CsaV3_5G002000		12	1570	40.76433121019108
chr5	.	1199745	1202642	-	CsaV3_5G002010.1	CsaV3_5G002010		8	1599	43.71482176360225
chr5	.	1213345	1217307	-	CsaV3_5G002020.1	CsaV3_5G002020		11	2710	40.0
chr5	EVM	1229042	1230044	-	CsaV3_5G002030.1	CsaV3_5G002030		2	300	47.333333333333336
chr5	.	1231167	1237580	+	CsaV3_5G002040.1	CsaV3_5G002040		19	2556	40.02347417840375
chr5	.	1238194	1242660	-	CsaV3_5G002050.1	CsaV3_5G002050		7	2781	43.90507011866235
chr5	ALN	1249924	1250189	-	CsaV3_5G002060.1	CsaV3_5G002060		2	171	57.30994152046784
chr5	.	1256732	1258977	+	CsaV3_5G002070.1	CsaV3_5G002070		1	2246	38.557435440783614
chr5	.	1260119	1263969	+	CsaV3_5G002080.1	CsaV3_5G002080		5	2187	40.23776863283036
chr5	.	1264617	1267363	+	CsaV3_5G002090.1	CsaV3_5G002090		6	1192	39.848993288590606
chr5	.	1267481	1268759	-	CsaV3_5G002100.1	CsaV3_5G002100		2	987	44.47821681864235
chr5	.	1270718	1272824	-	CsaV3_5G002110.1	CsaV3_5G002110		3	1420	37.95774647887324
chr5	.	1275128	1276115	-	CsaV3_5G002120.1	CsaV3_5G002120		1	988	40.08097165991903
chr5	.	1279383	1284646	-	CsaV3_5G002130.1	CsaV3_5G002130		7	2090	42.58373205741627
chr5	.	1286040	1289455	-	CsaV3_5G002140.1	CsaV3_5G002140		4	1924	40.228690228690226
chr5	EVM	1289031	1292494	+	CsaV3_5G002150.1	CsaV3_5G002150		5	306	42.48366013071895
chr5	EVM	1292519	1298350	+	CsaV3_5G002160.1	CsaV3_5G002160		7	3183	41.12472510210493
chr5	.	1299747	1302867	-	CsaV3_5G002170.1	CsaV3_5G002170		3	2837	40.67677123722242
chr5	EVM	1306742	1308289	+	CsaV3_5G002180.1	CsaV3_5G002180		2	309	49.51456310679612
chr5	.	1307904	1311132	-	CsaV3_5G002190.1	CsaV3_5G002190		4	1436	39.76323119777159
chr5	EVM	1308648	1308976	+	CsaV3_5G002200.1	CsaV3_5G002200		2	225	46.22222222222222
chr5	.	1313642	1315804	-	CsaV3_5G002210.1	CsaV3_5G002210		1	2163	41.562644475265834
chr5	.	1325359	1332231	-	CsaV3_5G002220.1	CsaV3_5G002220		5	2196	32.05828779599271
chr5	.	1334228	1338522	-	CsaV3_5G002230.1	CsaV3_5G002230		3	3020	40.99337748344371
chr5	.	1362866	1367826	-	CsaV3_5G002240.1	CsaV3_5G002240		3	3257	40.09824992324225
chr5	.	1368619	1375888	+	CsaV3_5G002250.1	CsaV3_5G002250		12	1715	40.349854227405245
chr5	ALN	1368833	1369027	-	CsaV3_5G002260.1	CsaV3_5G002260		1	195	49.743589743589745
chr5	.	1385520	1390734	+	CsaV3_5G002270.1	CsaV3_5G002270		2	3066	44.19439008480104
chr5	.	1391557	1395469	-	CsaV3_5G002280.1	CsaV3_5G002280		6	1566	42.337164750957854
chr5	.	1400483	1403241	-	CsaV3_5G002290.1	CsaV3_5G002290		5	1895	39.84168865435356
chr5	EVM	1405040	1409109	+	CsaV3_5G002300.1	CsaV3_5G002300		4	1806	42.46954595791805
chr5	EVM	1409194	1410451	-	CsaV3_5G002310.1	CsaV3_5G002310		2	1179	41.56064461407973
chr5	EVM	1413591	1414064	-	CsaV3_5G002320.1	CsaV3_5G002320		2	363	39.11845730027548
chr5	.	1416612	1417903	-	CsaV3_5G002330.1	CsaV3_5G002330		2	1168	36.986301369863014
chr5	EVM	1419305	1421746	-	CsaV3_5G002340.1	CsaV3_5G002340		2	1245	45.46184738955823
chr5	.	1426967	1436539	-	CsaV3_5G002350.1	CsaV3_5G002350		14	3588	44.593088071348944
chr5	ALN	1436040	1436345	+	CsaV3_5G002360.1	CsaV3_5G002360		2	204	52.450980392156865
chr5	.	1449849	1461311	+	CsaV3_5G002370.1	CsaV3_5G002370		16	3326	41.942273000601325
chr5	.	1463494	1467124	+	CsaV3_5G002380.1	CsaV3_5G002380		8	1821	41.4607358594179
chr5	.	1467360	1471400	-	CsaV3_5G002390.1	CsaV3_5G002390		11	1798	39.265850945494996
chr5	.	1471911	1475640	+	CsaV3_5G002400.1	CsaV3_5G002400		13	2139	41.654978962131835
chr5	.	1476642	1479751	+	CsaV3_5G002410.1	CsaV3_5G002410		4	1262	37.24247226624406
chr5	.	1480408	1481523	-	CsaV3_5G002420.1	CsaV3_5G002420		3	916	36.353711790393014
chr5	.	1483491	1484881	-	CsaV3_5G002430.1	CsaV3_5G002430		3	1190	33.36134453781513
chr5	.	1487722	1489069	-	CsaV3_5G002440.1	CsaV3_5G002440		3	1103	30.190389845874886
chr5	.	1489889	1491069	-	CsaV3_5G002450.1	CsaV3_5G002450		3	837	33.691756272401435
chr5	EVM	1493991	1494730	-	CsaV3_5G002460.1	CsaV3_5G002460		3	339	34.51327433628319
chr5	EVM	1496763	1502564	-	CsaV3_5G002470.1	CsaV3_5G002470		17	1503	45.17631403858949
chr5	ALN	1502610	1502856	-	CsaV3_5G002480.1	CsaV3_5G002480		2	207	49.27536231884058
chr5	.	1514532	1516861	+	CsaV3_5G002490.1	CsaV3_5G002490		3	1157	42.17804667242869
chr5	.	1519517	1521503	+	CsaV3_5G002500.1	CsaV3_5G002500		5	1091	44.63794683776352
chr5	.	1523550	1527973	+	CsaV3_5G002510.1	CsaV3_5G002510		7	2060	39.95145631067961
chr5	.	1528968	1532711	+	CsaV3_5G002520.1	CsaV3_5G002520		7	1555	38.39228295819936
chr5	.	1534363	1536136	+	CsaV3_5G002530.1	CsaV3_5G002530		3	1090	37.61467889908257
