Chr	Origin	Start	End	Strand	ID_transcript	ID_Gene	Class_code	Exons	Length	GC
MC01	AUGUSTUS	495040	495396	+	MC01g_new0010.1	MC01g_new0010		1	357	49.85994397759104
MC01	GeneWise	520380	520837	+	MC01g0007.1	MC01g0007		3	276	41.30434782608695
MC01	GeneWise	596617	600463	+	MC01g0008.1	MC01g0008		4	2119	48.560641812175554
MC01	AUGUSTUS	607005	611700	-	MC01g_new0011.1	MC01g_new0011		2	435	43.67816091954023
MC01	AUGUSTUS	621916	622305	-	MC01g_new0012.1	MC01g_new0012		2	264	45.833333333333336
MC01	GeneWise	632719	634487	-	MC01g0009.1	MC01g0009		4	817	42.71725826193391
MC01	AUGUSTUS	655929	656511	+	MC01g_new0013.1	MC01g_new0013		2	207	54.106280193236714
MC01	AUGUSTUS	758400	759070	-	MC01g_new0014.1	MC01g_new0014		2	249	48.59437751004016
MC01	GeneWise	816245	820358	+	MC01g0010.1	MC01g0010		9	1794	41.137123745819395
MC01	Cufflinks	832479	833126	-	MC01g_new0015.1	MC01g_new0015		1	648	40.89506172839506
MC01	AUGUSTUS	942627	942929	+	MC01g_new0016.1	MC01g_new0016		1	303	44.554455445544555
MC01	GeneWise	963474	967081	+	MC01g0011.1	MC01g0011		3	1554	41.24839124839125
MC01	AUGUSTUS	998254	998962	-	MC01g_new0017.1	MC01g_new0017		3	507	52.26824457593688
MC01	AUGUSTUS	1006826	1007153	+	MC01g_new0018.1	MC01g_new0018		2	264	51.515151515151516
MC01	GeneWise	1034503	1034655	-	MC01g0012.1	MC01g0012		1	153	39.21568627450981
MC01	GeneWise	1045793	1055972	+	MC01g0013.1	MC01g0013		10	3003	44.28904428904429
MC01	GeneWise	1049697	1049929	-	MC01g0014.1	MC01g0014		2	231	46.32034632034632
MC01	Cufflinks	1057149	1057319	-	MC01g_new0019.1	MC01g_new0019		1	171	40.93567251461988
MC01	AUGUSTUS	1074940	1075284	-	MC01g_new0020.1	MC01g_new0020		1	345	51.30434782608695
MC01	GeneWise	1077999	1078304	+	MC01g0015.1	MC01g0015		1	306	43.790849673202615
MC01	GeneWise	1090606	1090790	-	MC01g0016.1	MC01g0016		2	183	42.622950819672134
MC01	AUGUSTUS	1140892	1141320	+	MC01g_new0021.1	MC01g_new0021		1	429	54.312354312354316
MC01	AUGUSTUS	1181262	1182862	-	MC01g_new0022.1	MC01g_new0022		3	306	53.26797385620915
MC01	AUGUSTUS	1224300	1225347	-	MC01g_new0023.1	MC01g_new0023		2	756	48.80952380952381
MC01	AUGUSTUS	1227994	1228212	+	MC01g_new0024.1	MC01g_new0024		1	219	55.70776255707762
MC01	AUGUSTUS	1261080	1262063	+	MC01g_new0025.1	MC01g_new0025		3	756	48.80952380952381
MC01	GeneWise	1266467	1267228	-	MC01g0017.1	MC01g0017		1	762	50.0
MC01	AUGUSTUS	1281924	1285532	-	MC01g_new0026.1	MC01g_new0026		3	1029	48.78522837706511
MC01	AUGUSTUS	1286628	1287420	+	MC01g_new0027.1	MC01g_new0027		2	687	49.92721979621543
MC01	GeneWise	1289818	1291449	-	MC01g0018.1	MC01g0018		1	1632	41.4828431372549
MC01	Cufflinks	1294280	1294766	+	MC01g_new0028.1	MC01g_new0028		2	300	49.666666666666664
MC01	Cufflinks	1312784	1313056	+	MC01g_new0029.1	MC01g_new0029		1	273	55.67765567765568
MC01	Cufflinks	1344762	1345445	+	MC01g_new0030.1	MC01g_new0030		1	684	54.67836257309941
MC01	AUGUSTUS	1400216	1400611	-	MC01g_new0031.1	MC01g_new0031		1	396	64.39393939393939
MC01	AUGUSTUS	1416331	1418180	-	MC01g_new0032.1	MC01g_new0032		4	792	45.58080808080808
MC01	AUGUSTUS	1514578	1515351	-	MC01g_new0033.1	MC01g_new0033		2	726	46.83195592286501
MC01	AUGUSTUS	1570184	1570507	-	MC01g_new0034.1	MC01g_new0034		1	324	46.60493827160494
MC01	GeneWise	1586772	1586873	+	MC01g0019.1	MC01g0019		1	102	46.07843137254902
MC01	GeneWise	1618878	1619126	+	MC01g0020.1	MC01g0020		1	249	40.562248995983936
MC01	GeneWise	1619559	1619871	-	MC01g0021.1	MC01g0021		2	309	36.89320388349515
MC01	Cufflinks	1661279	1661989	-	MC01g_new0035.1	MC01g_new0035		1	711	47.53867791842475
MC01	Cufflinks	1668499	1669293	+	MC01g_new0036.1	MC01g_new0036		1	795	40.125786163522015
MC01	AUGUSTUS	1673358	1673585	+	MC01g_new0037.1	MC01g_new0037		1	228	48.24561403508772
MC01	GeneWise	1723268	1733198	+	MC01g0022.1	MC01g0022		10	1671	41.4721723518851
MC01	GeneWise	1732344	1732415	-	MC01g0023.1	MC01g0023		1	72	36.111111111111114
MC01	Cufflinks	1739559	1739909	-	MC01g_new0038.1	MC01g_new0038		1	351	40.45584045584046
MC01	AUGUSTUS	1754113	1754467	+	MC01g_new0039.1	MC01g_new0039		2	252	65.07936507936508
MC01	AUGUSTUS	1754477	1755499	-	MC01g_new0040.1	MC01g_new0040		3	459	36.81917211328976
MC01	AUGUSTUS	1794540	1795645	-	MC01g_new0041.1	MC01g_new0041		2	528	45.07575757575758
MC01	AUGUSTUS	1805731	1806893	+	MC01g_new0042.1	MC01g_new0042		2	537	52.32774674115456
MC01	AUGUSTUS	1814292	1816764	+	MC01g_new0043.1	MC01g_new0043		4	420	45.23809523809524
MC01	GeneWise	1817039	1817536	-	MC01g0024.1	MC01g0024		3	495	41.01010101010101
MC01	AUGUSTUS	1829512	1832639	-	MC01g_new0044.1	MC01g_new0044		5	783	54.406130268199234
MC01	GeneWise	1835392	1838149	+	MC01g0025.1	MC01g0025		4	528	42.04545454545455
MC01	Cufflinks	1848518	1848934	+	MC01g_new0045.1	MC01g_new0045		1	417	53.23741007194245
MC01	GeneWise	1938543	1954026	-	MC01g0026.1	MC01g0026		9	2899	41.324594687823385
MC01	GeneWise	2032446	2033672	-	MC01g0027.1	MC01g0027		3	527	62.04933586337761
MC01	AUGUSTUS	2071952	2072645	+	MC01g_new0046.1	MC01g_new0046		2	597	44.221105527638194
MC01	GeneWise	2083442	2083666	-	MC01g0028.1	MC01g0028		1	225	59.55555555555556
MC01	GeneWise	2086502	2086714	+	MC01g0029.1	MC01g0029		1	213	39.906103286384976
MC01	AUGUSTUS	2093644	2094069	-	MC01g_new0047.1	MC01g_new0047		2	213	59.15492957746479
MC01	AUGUSTUS	2116251	2120691	-	MC01g_new0048.1	MC01g_new0048		7	1341	56.45041014168531
MC01	AUGUSTUS	2121290	2121862	+	MC01g_new0049.1	MC01g_new0049		1	573	63.17626527050611
MC01	AUGUSTUS	2126814	2130461	+	MC01g_new0050.1	MC01g_new0050		4	519	46.05009633911368
MC01	GeneWise	2157815	2157913	-	MC01g0030.1	MC01g0030		1	99	38.38383838383838
MC01	GeneWise	2163265	2166936	-	MC01g0031.1	MC01g0031		5	881	44.154370034052214
MC01	AUGUSTUS	2168054	2168384	+	MC01g_new0051.1	MC01g_new0051		2	240	60.0
MC01	AUGUSTUS	2184484	2186162	-	MC01g_new0052.1	MC01g_new0052		3	459	51.63398692810458
MC01	AUGUSTUS	2187253	2187872	+	MC01g_new0053.1	MC01g_new0053		2	495	51.515151515151516
MC01	GeneWise	2192504	2211883	-	MC01g0032.1	MC01g0032		5	1673	41.72145845786013
MC01	AUGUSTUS	2198710	2200287	+	MC01g_new0054.1	MC01g_new0054		3	354	52.54237288135593
MC01	AUGUSTUS	2289711	2290007	+	MC01g_new0055.1	MC01g_new0055		1	297	48.821548821548824
MC01	GeneWise	2335634	2338863	-	MC01g0033.1	MC01g0033		10	2010	40.398009950248756
MC01	AUGUSTUS	2338958	2339572	-	MC01g_new0056.1	MC01g_new0056		1	615	43.08943089430894
MC01	GeneWise	2375282	2377342	-	MC01g0034.1	MC01g0034		1	2061	42.261038330907326
MC01	AUGUSTUS	2377942	2378268	+	MC01g_new0057.1	MC01g_new0057		1	327	64.52599388379205
MC01	AUGUSTUS	2405233	2405544	-	MC01g_new0058.1	MC01g_new0058		1	312	63.46153846153846
MC01	AUGUSTUS	2407727	2408495	+	MC01g_new0059.1	MC01g_new0059		3	465	44.516129032258064
MC01	GeneWise	2408481	2408663	-	MC01g0035.1	MC01g0035		1	183	43.71584699453552
MC01	AUGUSTUS	2414249	2415402	+	MC01g_new0061.1	MC01g_new0061		3	579	50.086355785837654
MC01	Cufflinks	2414917	2415084	-	MC01g_new0060.1	MC01g_new0060		1	168	49.404761904761905
MC01	AUGUSTUS	2415969	2421288	+	MC01g_new0062.1	MC01g_new0062		2	516	51.35658914728682
MC01	AUGUSTUS	2421356	2421774	-	MC01g_new0063.1	MC01g_new0063		2	285	58.24561403508772
MC01	AUGUSTUS	2421799	2423628	-	MC01g_new0064.1	MC01g_new0064		4	960	57.8125
MC01	AUGUSTUS	2424032	2426713	+	MC01g_new0065.1	MC01g_new0065		4	1833	38.89798145117294
MC01	Cufflinks	2427170	2427337	-	MC01g_new0066.1	MC01g_new0066		1	168	52.976190476190474
MC01	AUGUSTUS	2613216	2613539	+	MC01g_new0067.1	MC01g_new0067		1	324	49.382716049382715
MC01	GeneWise	2651588	2652316	-	MC01g0036.1	MC01g0036		1	729	49.10836762688614
MC01	AUGUSTUS	2662287	2663556	-	MC01g_new0068.1	MC01g_new0068		2	267	53.18352059925093
MC01	GeneWise	2674055	2674291	+	MC01g0037.1	MC01g0037		1	237	35.0210970464135
MC01	AUGUSTUS	2685761	2688627	-	MC01g_new0069.1	MC01g_new0069		6	1056	49.24242424242424
MC01	AUGUSTUS	2708856	2710730	+	MC01g_new0070.1	MC01g_new0070		2	348	51.4367816091954
MC01	AUGUSTUS	2714403	2715568	-	MC01g_new0071.1	MC01g_new0071		2	1101	54.13260672116258
MC01	AUGUSTUS	2715684	2716164	+	MC01g_new0072.1	MC01g_new0072		2	297	53.872053872053876
MC01	GeneWise	2789898	2795011	+	MC01g0038.1	MC01g0038		6	1839	48.450244698205545
MC01	GeneWise	2794525	2794641	-	MC01g0039.1	MC01g0039		1	117	53.84615384615385
MC01	AUGUSTUS	2819463	2819987	+	MC01g_new0073.1	MC01g_new0073		3	336	47.023809523809526
MC01	AUGUSTUS	2821339	2821662	+	MC01g_new0074.1	MC01g_new0074		1	324	53.7037037037037
MC01	AUGUSTUS	2822094	2822411	+	MC01g_new0075.1	MC01g_new0075		1	318	64.15094339622641
MC01	GeneWise	2829520	2830302	+	MC01g0040.1	MC01g0040		1	783	49.42528735632184
MC01	AUGUSTUS	2882841	2883281	-	MC01g_new0076.1	MC01g_new0076		1	441	44.89795918367347
MC01	Cufflinks	2996694	2997047	-	MC01g_new0077.1	MC01g_new0077		1	354	52.824858757062145
MC01	GeneWise	2997469	2997798	+	MC01g0041.1	MC01g0041		1	330	40.90909090909091
MC01	GeneWise	3085008	3085289	+	MC01g0042.1	MC01g0042		1	282	40.780141843971634
MC01	AUGUSTUS	3172318	3173927	+	MC01g_new0078.1	MC01g_new0078		6	921	55.91748099891422
MC01	AUGUSTUS	3174573	3175031	+	MC01g_new0079.1	MC01g_new0079		1	459	52.94117647058823
MC01	AUGUSTUS	3188824	3193472	+	MC01g_new0080.1	MC01g_new0080		6	1002	54.091816367265466
MC01	AUGUSTUS	3195288	3198252	-	MC01g_new0081.1	MC01g_new0081		6	690	45.65217391304348
MC01	AUGUSTUS	3227986	3228685	+	MC01g_new0082.1	MC01g_new0082		2	201	49.25373134328358
MC01	AUGUSTUS	3261074	3261593	+	MC01g_new0083.1	MC01g_new0083		2	405	51.60493827160494
MC01	AUGUSTUS	3263428	3267622	+	MC01g_new0084.1	MC01g_new0084		2	228	56.14035087719298
MC01	Cufflinks	3287000	3287632	+	MC01g_new0085.1	MC01g_new0085		1	633	44.07582938388626
MC01	Cufflinks	3333429	3333635	-	MC01g_new0086.1	MC01g_new0086		1	207	57.971014492753625
MC01	Cufflinks	3350843	3351037	+	MC01g_new0087.1	MC01g_new0087		1	195	46.666666666666664
MC01	GeneWise	3364897	3368100	+	MC01g0043.1	MC01g0043		3	3033	40.42202439828553
MC01	AUGUSTUS	3414294	3414731	-	MC01g_new0088.1	MC01g_new0088		2	333	63.66366366366366
MC01	AUGUSTUS	3421067	3422213	-	MC01g_new0089.1	MC01g_new0089		4	873	46.16265750286369
MC01	AUGUSTUS	3437477	3439316	+	MC01g_new0090.1	MC01g_new0090		4	1212	44.05940594059406
MC01	AUGUSTUS	3484919	3485305	-	MC01g_new0091.1	MC01g_new0091		1	387	53.229974160206716
MC01	GeneWise	3485280	3485420	+	MC01g0044.1	MC01g0044		1	141	42.5531914893617
MC01	AUGUSTUS	3487686	3488114	-	MC01g_new0092.1	MC01g_new0092		1	429	44.98834498834499
MC01	AUGUSTUS	3511917	3516629	+	MC01g_new0093.1	MC01g_new0093		3	402	56.46766169154229
MC01	AUGUSTUS	3517150	3517404	-	MC01g_new0094.1	MC01g_new0094		1	255	47.84313725490196
MC01	AUGUSTUS	3536209	3537128	+	MC01g_new0095.1	MC01g_new0095		5	555	49.549549549549546
MC01	AUGUSTUS	3540559	3541711	+	MC01g_new0096.1	MC01g_new0096		3	339	44.24778761061947
MC01	AUGUSTUS	3545938	3546243	+	MC01g_new0097.1	MC01g_new0097		1	306	46.40522875816993
MC01	AUGUSTUS	3572262	3572752	-	MC01g_new0098.1	MC01g_new0098		2	384	44.270833333333336
MC01	AUGUSTUS	3587318	3592600	+	MC01g_new0099.1	MC01g_new0099		4	462	44.15584415584416
MC01	GeneWise	3624935	3644035	+	MC01g0045.1	MC01g0045		12	2225	40.674157303370784
MC01	GeneWise	3634420	3634935	-	MC01g0046.1	MC01g0046		3	507	39.25049309664694
MC01	AUGUSTUS	3653565	3653972	+	MC01g_new0100.1	MC01g_new0100		1	408	53.92156862745098
MC01	GeneWise	3656075	3665179	+	MC01g0047.1	MC01g0047		8	1600	42.25
MC01	AUGUSTUS	3679725	3683431	+	MC01g_new0101.1	MC01g_new0101		4	690	44.34782608695652
MC01	AUGUSTUS	3694539	3695195	-	MC01g_new0102.1	MC01g_new0102		2	492	53.45528455284553
MC01	AUGUSTUS	3697022	3697511	+	MC01g_new0103.1	MC01g_new0103		2	378	45.5026455026455
MC01	AUGUSTUS	3697634	3698287	+	MC01g_new0104.1	MC01g_new0104		1	654	46.94189602446483
MC01	AUGUSTUS	3711274	3712430	+	MC01g_new0105.1	MC01g_new0105		3	474	51.687763713080166
MC01	GeneWise	3714231	3719628	+	MC01g0048.1	MC01g0048		5	2978	45.90329079919409
MC01	AUGUSTUS	3736271	3738151	-	MC01g_new0106.1	MC01g_new0106		3	471	45.859872611464965
MC01	GeneWise	3737779	3739685	+	MC01g0049.1	MC01g0049		3	1499	45.89726484322882
MC01	GeneWise	3740253	3743240	-	MC01g0050.1	MC01g0050		4	1319	45.94389689158454
MC01	GeneWise	3775990	3795152	-	MC01g0051.1	MC01g0051		5	2093	40.51600573339704
MC01	GeneWise	3849782	3850535	+	MC01g0052.1	MC01g0052		2	420	42.142857142857146
MC01	GeneWise	3880634	3910861	+	MC01g0053.1	MC01g0053		10	1066	39.11819887429643
MC01	Cufflinks	3892868	3893050	-	MC01g_new0107.1	MC01g_new0107		1	183	42.076502732240435
MC01	AUGUSTUS	3913922	3914500	+	MC01g_new0108.1	MC01g_new0108		3	450	35.333333333333336
MC01	GeneWise	3941794	3945126	-	MC01g0054.1	MC01g0054		5	1702	43.41950646298472
MC01	Cufflinks	3978746	4029502	+	MC01g_new0109.1	MC01g_new0109		9	828	43.84057971014493
MC01	GeneWise	3990258	3990635	-	MC01g0055.1	MC01g0055		1	378	37.301587301587304
MC01	GeneWise	4031816	4043538	-	MC01g0056.1	MC01g0056		3	1333	42.610652663165794
MC01	AUGUSTUS	4076771	4077001	+	MC01g_new0110.1	MC01g_new0110		1	231	60.17316017316017
MC01	GeneWise	4078405	4097893	-	MC01g0057.1	MC01g0057		16	2158	42.863762743280816
MC01	AUGUSTUS	4099813	4100242	-	MC01g_new0111.1	MC01g_new0111		2	285	47.36842105263158
MC01	AUGUSTUS	4113034	4116477	-	MC01g_new0112.1	MC01g_new0112		2	480	49.166666666666664
MC01	GeneWise	4134244	4146286	+	MC01g0058.1	MC01g0058		11	2989	40.883238541318164
MC01	GeneWise	4150195	4157391	-	MC01g0059.1	MC01g0059		5	1178	39.72835314091681
MC01	AUGUSTUS	4165013	4165537	+	MC01g_new0113.1	MC01g_new0113		2	453	67.77041942604856
MC01	Cufflinks	4209324	4210592	-	MC01g_new0114.1	MC01g_new0114		1	1269	38.53427895981088
MC01	GeneWise	4217898	4230547	+	MC01g0060.1	MC01g0060		8	1770	43.84180790960452
MC01	GeneWise	4220558	4220865	-	MC01g0061.1	MC01g0061		3	300	39.666666666666664
MC01	GeneWise	4245793	4248225	+	MC01g0062.1	MC01g0062		1	2433	56.309083436087136
MC01	AUGUSTUS	4254580	4255349	-	MC01g_new0115.1	MC01g_new0115		4	261	39.84674329501916
MC01	GeneWise	4306834	4338222	-	MC01g0063.1	MC01g0063		10	1152	44.44444444444444
MC01	AUGUSTUS	4311747	4312938	+	MC01g_new0116.1	MC01g_new0116		3	888	48.986486486486484
MC01	GeneWise	4371712	4371872	-	MC01g0064.1	MC01g0064		2	159	46.540880503144656
MC01	GeneWise	4392144	4400570	-	MC01g0065.1	MC01g0065		3	2470	42.79352226720648
MC01	GeneWise	4434149	4435408	-	MC01g0066.1	MC01g0066		1	1260	42.46031746031746
MC01	GeneWise	4442240	4446770	-	MC01g0067.1	MC01g0067		6	1111	41.494149414941496
MC01	GeneWise	4465345	4473520	-	MC01g0068.1	MC01g0068		11	3303	42.53708749621556
MC01	AUGUSTUS	4473975	4474448	+	MC01g_new0117.1	MC01g_new0117		1	474	43.881856540084385
MC01	GeneWise	4495447	4496070	+	MC01g0069.1	MC01g0069		1	624	44.87179487179487
MC01	AUGUSTUS	4498470	4498739	-	MC01g_new0118.1	MC01g_new0118		1	270	49.25925925925926
MC01	AUGUSTUS	4499598	4504439	-	MC01g_new0119.1	MC01g_new0119		9	969	50.154798761609904
MC01	GeneWise	4504954	4505355	-	MC01g0070.1	MC01g0070		1	402	40.049751243781095
MC01	GeneWise	4508201	4508665	+	MC01g0071.1	MC01g0071		1	465	42.1505376344086
MC01	AUGUSTUS	4510981	4511547	-	MC01g_new0120.1	MC01g_new0120		1	567	34.74426807760141
MC01	GeneWise	4512720	4513175	-	MC01g0072.1	MC01g0072		1	456	44.95614035087719
MC01	GeneWise	4515272	4515763	+	MC01g0073.1	MC01g0073		1	492	37.39837398373984
MC01	GeneWise	4519809	4519892	+	MC01g0074.1	MC01g0074		1	84	57.142857142857146
MC01	AUGUSTUS	4531411	4531689	+	MC01g_new0121.1	MC01g_new0121		1	279	50.89605734767025
MC01	AUGUSTUS	4563692	4564018	+	MC01g_new0122.1	MC01g_new0122		1	327	41.896024464831804
MC01	AUGUSTUS	4572762	4572995	+	MC01g_new0123.1	MC01g_new0123		1	234	41.02564102564103
MC01	AUGUSTUS	4582012	4584339	-	MC01g_new0124.1	MC01g_new0124		2	381	39.89501312335958
MC01	GeneWise	4584196	4593786	+	MC01g0075.1	MC01g0075		11	1965	43.05343511450382
MC01	AUGUSTUS	4597324	4597667	-	MC01g_new0125.1	MC01g_new0125		2	279	54.48028673835125
MC01	GeneWise	4605882	4606187	+	MC01g0076.1	MC01g0076		1	306	43.4640522875817
MC01	AUGUSTUS	4641259	4652863	-	MC01g_new0126.1	MC01g_new0126		2	573	60.03490401396161
MC01	AUGUSTUS	4659481	4659735	+	MC01g_new0127.1	MC01g_new0127		1	255	59.6078431372549
MC01	AUGUSTUS	4661570	4661998	+	MC01g_new0128.1	MC01g_new0128		1	429	67.36596736596736
MC01	AUGUSTUS	4681427	4681753	+	MC01g_new0129.1	MC01g_new0129		1	327	59.32721712538226
MC01	AUGUSTUS	4684406	4684947	+	MC01g_new0130.1	MC01g_new0130		2	360	41.666666666666664
MC01	GeneWise	4711135	4711284	+	MC01g0077.1	MC01g0077		1	150	48.0
MC01	AUGUSTUS	4719038	4719375	-	MC01g_new0131.1	MC01g_new0131		2	261	47.12643678160919
MC01	GeneWise	4726533	4729421	-	MC01g0078.1	MC01g0078		3	2868	37.02928870292887
MC01	AUGUSTUS	4768888	4769166	+	MC01g_new0132.1	MC01g_new0132		1	279	57.70609318996416
MC01	GeneWise	4847845	4848081	-	MC01g0079.1	MC01g0079		1	237	36.28691983122363
MC01	GeneWise	4864375	4864645	-	MC01g0080.1	MC01g0080		4	261	41.76245210727969
MC01	AUGUSTUS	4869215	4869490	-	MC01g_new0133.1	MC01g_new0133		1	276	49.27536231884058
MC01	AUGUSTUS	4885181	4885793	+	MC01g_new0134.1	MC01g_new0134		2	549	52.64116575591986
MC01	AUGUSTUS	4886036	4887026	+	MC01g_new0135.1	MC01g_new0135		2	471	52.653927813163484
MC01	Cufflinks	4923308	4923499	+	MC01g_new0136.1	MC01g_new0136		1	192	55.208333333333336
MC01	Cufflinks	4949027	4949371	-	MC01g_new0137.1	MC01g_new0137		1	345	43.18840579710145
MC01	AUGUSTUS	4963151	4964330	+	MC01g_new0138.1	MC01g_new0138		5	570	49.824561403508774
MC01	AUGUSTUS	4964628	4965400	-	MC01g_new0139.1	MC01g_new0139		2	219	49.77168949771689
MC01	Cufflinks	4986165	4987239	-	MC01g_new0140.1	MC01g_new0140		3	177	37.28813559322034
MC01	Cufflinks	5004313	5004486	+	MC01g_new0141.1	MC01g_new0141		1	174	47.12643678160919
MC01	AUGUSTUS	5013721	5014134	-	MC01g_new0142.1	MC01g_new0142		1	414	56.28019323671498
MC01	AUGUSTUS	5017996	5018679	+	MC01g_new0143.1	MC01g_new0143		3	450	54.44444444444444
MC01	AUGUSTUS	5028735	5029118	+	MC01g_new0144.1	MC01g_new0144		1	384	48.177083333333336
MC01	Cufflinks	5044370	5092414	+	MC01g_new0145.1	MC01g_new0145		12	1320	46.13636363636363
MC01	Cufflinks	5139167	5139553	+	MC01g_new0146.1	MC01g_new0146		2	207	42.028985507246375
MC01	AUGUSTUS	5143039	5144413	-	MC01g_new0147.1	MC01g_new0147		3	306	48.69281045751634
MC01	GeneWise	5144840	5147221	-	MC01g0081.1	MC01g0081		3	1380	39.130434782608695
MC01	AUGUSTUS	5169721	5170701	-	MC01g_new0148.1	MC01g_new0148		3	594	47.30639730639731
MC01	AUGUSTUS	5170819	5171586	-	MC01g_new0149.1	MC01g_new0149		2	573	45.54973821989529
MC01	AUGUSTUS	5171873	5172094	+	MC01g_new0150.1	MC01g_new0150		1	222	57.207207207207205
MC01	GeneWise	5180408	5182495	-	MC01g0082.1	MC01g0082		3	1407	39.23240938166311
MC01	GeneWise	5188851	5191382	+	MC01g0083.1	MC01g0083		3	1389	38.58891288696904
MC01	GeneWise	5258505	5258903	+	MC01g0084.1	MC01g0084		1	399	39.59899749373434
MC01	GeneWise	5294503	5296613	-	MC01g0085.1	MC01g0085		4	1508	38.46153846153846
MC01	GeneWise	5302993	5303100	+	MC01g0086.1	MC01g0086		1	108	33.333333333333336
MC01	Cufflinks	5313762	5314439	+	MC01g_new0151.1	MC01g_new0151		1	678	37.75811209439528
MC01	Cufflinks	5318988	5319257	+	MC01g_new0152.1	MC01g_new0152		1	270	38.51851851851852
MC01	GeneWise	5333530	5345252	+	MC01g0087.1	MC01g0087		8	3811	45.63106796116505
MC01	AUGUSTUS	5390041	5390846	+	MC01g_new0153.1	MC01g_new0153		3	567	47.44268077601411
MC01	GeneWise	5399788	5400023	-	MC01g0088.1	MC01g0088		2	234	44.01709401709402
MC01	AUGUSTUS	5402074	5404197	+	MC01g_new0154.1	MC01g_new0154		4	372	51.61290322580645
MC01	Cufflinks	5405916	5406842	-	MC01g_new0155.1	MC01g_new0155		1	927	43.689320388349515
MC01	GeneWise	5457042	5466769	+	MC01g0089.1	MC01g0089		4	5502	40.42166484914576
MC01	GeneWise	5468679	5469247	-	MC01g0090.1	MC01g0090		2	487	42.09445585215606
MC01	GeneWise	5496695	5508120	+	MC01g0091.1	MC01g0091		6	1467	38.78663940013633
MC01	GeneWise	5518923	5523718	-	MC01g0092.1	MC01g0092		3	474	36.075949367088604
MC01	AUGUSTUS	5524286	5524896	+	MC01g_new0156.1	MC01g_new0156		3	438	53.65296803652968
MC01	Cufflinks	5546608	5546922	-	MC01g_new0157.1	MC01g_new0157		1	315	43.80952380952381
MC01	AUGUSTUS	5549954	5550208	+	MC01g_new0158.1	MC01g_new0158		1	255	49.80392156862745
MC01	AUGUSTUS	5559269	5560633	+	MC01g_new0159.1	MC01g_new0159		3	504	42.857142857142854
MC01	AUGUSTUS	5567507	5567854	-	MC01g_new0160.1	MC01g_new0160		1	348	57.47126436781609
MC01	AUGUSTUS	5574823	5580389	-	MC01g_new0161.1	MC01g_new0161		3	948	43.24894514767932
MC01	GeneWise	5598939	5625414	+	MC01g0093.1	MC01g0093		14	2503	40.71114662405114
