Chr	Origin	Start	End	Strand	ID_transcript	ID_Gene	Class_code	Exons	Length	GC
chr01	maker	1521136	1522626	-	Lsi01G001480.1	Lsi01G001480		2	1346	43.684992570579496
chr01	maker	1536587	1538983	+	Lsi01G001490.1	Lsi01G001490		6	991	37.84056508577195
chr01	maker	1540930	1546726	+	Lsi01G001500.1	Lsi01G001500		5	1871	43.88027792624265
chr01	maker	1550371	1550565	-	Lsi01G001510.1	Lsi01G001510		1	195	41.53846153846154
chr01	maker	1552867	1560081	+	Lsi01G001520.1	Lsi01G001520		7	2677	41.016062756817334
chr01	maker	1560854	1562090	-	Lsi01G001530.1	Lsi01G001530		2	660	41.06060606060606
chr01	maker	1565172	1569220	+	Lsi01G001540.1	Lsi01G001540		3	1626	46.86346863468635
chr01	maker	1565735	1568190	-	Lsi01G001550.1	Lsi01G001550		3	442	50.678733031674206
chr01	maker	1571076	1577820	+	Lsi01G001560.1	Lsi01G001560		12	2328	41.365979381443296
chr01	maker	1582418	1583944	+	Lsi01G001570.1	Lsi01G001570		1	1527	51.34250163719712
chr01	maker	1585303	1586249	+	Lsi01G001580.1	Lsi01G001580		3	267	30.711610486891384
chr01	maker	1601090	1608010	+	Lsi01G001590.1	Lsi01G001590		7	1872	45.993589743589745
chr01	maker	1608017	1619869	-	Lsi01G001600.1	Lsi01G001600		26	3830	43.86422976501306
chr01	maker	1617871	1618450	+	Lsi01G001610.1	Lsi01G001610		2	448	40.17857142857143
chr01	maker	1618724	1621720	+	Lsi01G001620.1	Lsi01G001620		5	336	42.26190476190476
chr01	maker	1621436	1625650	-	Lsi01G001630.1	Lsi01G001630		9	1542	44.3579766536965
chr01	maker	1641830	1642919	-	Lsi01G001640.1	Lsi01G001640		2	663	41.47812971342383
chr01	maker	1644236	1652973	-	Lsi01G001650.1	Lsi01G001650		13	2340	46.495726495726494
chr01	maker	1649281	1653107	+	Lsi01G001660.1	Lsi01G001660		8	2529	45.94701463028865
chr01	maker	1654808	1657998	-	Lsi01G001670.1	Lsi01G001670		6	1297	43.71626831148805
chr01	maker	1660438	1660886	+	Lsi01G001680.1	Lsi01G001680		3	180	38.888888888888886
chr01	maker	1660923	1664018	+	Lsi01G001690.1	Lsi01G001690		2	207	42.028985507246375
chr01	maker	1664312	1668022	+	Lsi01G001700.1	Lsi01G001700		2	3459	39.98265394622723
chr01	maker	1668099	1669300	+	Lsi01G001710.1	Lsi01G001710		3	762	55.249343832021
chr01	maker	1668479	1669276	-	Lsi01G001720.1	Lsi01G001720		1	798	55.764411027568926
chr01	maker	1671452	1672249	+	Lsi01G001730.1	Lsi01G001730		1	798	55.88972431077694
chr01	maker	1671704	1688096	-	Lsi01G001740.1	Lsi01G001740		22	4476	43.833780160857906
chr01	maker	1689461	1697236	-	Lsi01G001750.1	Lsi01G001750		22	3353	37.48881598568446
chr01	maker	1703437	1706170	-	Lsi01G001760.1	Lsi01G001760		3	1183	41.50464919695689
chr01	maker	1719206	1732278	-	Lsi01G001770.1	Lsi01G001770		10	2549	42.44801883091409
chr01	maker	1735971	1744890	+	Lsi01G001780.1	Lsi01G001780		16	2387	40.469208211143695
chr01	maker	1745490	1755069	-	Lsi01G001790.1	Lsi01G001790		10	3227	44.158661295320734
chr01	snap_masked	1747968	1750215	+	Lsi01G001800.1	Lsi01G001800		4	438	44.74885844748859
chr01	maker	1758361	1761742	+	Lsi01G001810.1	Lsi01G001810		6	1449	43.616287094547964
chr01	maker	1764840	1772963	-	Lsi01G001820.1	Lsi01G001820		8	3616	36.698008849557525
chr01	maker	1776237	1783541	-	Lsi01G001830.1	Lsi01G001830		18	3670	40.817438692098094
chr01	maker	1787013	1789019	+	Lsi01G001840.1	Lsi01G001840		4	513	45.02923976608187
chr01	maker	1794650	1796203	-	Lsi01G001850.1	Lsi01G001850		1	1554	39.83268983268983
chr01	maker	1799954	1800715	-	Lsi01G001860.1	Lsi01G001860		1	762	38.58267716535433
chr01	maker	1802816	1803649	-	Lsi01G001870.1	Lsi01G001870		1	834	37.64988009592326
chr01	maker	1805183	1807069	-	Lsi01G001880.1	Lsi01G001880		1	1887	41.388447270800214
chr01	maker	1808436	1809939	+	Lsi01G001890.1	Lsi01G001890		4	743	37.41588156123822
chr01	maker	1810069	1813219	-	Lsi01G001900.1	Lsi01G001900		6	1430	41.32867132867133
chr01	maker	1817442	1825957	-	Lsi01G001910.1	Lsi01G001910		12	3806	42.59064634787178
chr01	maker	1834437	1839659	-	Lsi01G001920.1	Lsi01G001920		9	2923	42.01163188504961
chr01	maker	1851537	1853279	+	Lsi01G001930.1	Lsi01G001930		4	444	41.891891891891895
chr01	maker	1853287	1853499	+	Lsi01G001940.1	Lsi01G001940		1	213	50.23474178403756
chr01	maker	1859557	1861802	+	Lsi01G001950.1	Lsi01G001950		3	243	37.86008230452675
chr01	maker	1861508	1864941	-	Lsi01G001960.1	Lsi01G001960		10	2136	41.338951310861425
chr01	maker	1868364	1868816	-	Lsi01G001970.1	Lsi01G001970		2	402	43.28358208955224
chr01	maker	1871033	1871446	-	Lsi01G001980.1	Lsi01G001980		1	414	42.99516908212561
chr01	maker	1873872	1876321	-	Lsi01G001990.1	Lsi01G001990		5	918	40.19607843137255
chr01	maker	1881234	1881680	-	Lsi01G002000.1	Lsi01G002000		1	447	38.47874720357942
chr01	maker	1882336	1884195	-	Lsi01G002010.1	Lsi01G002010		3	193	40.932642487046635
chr01	maker	1890922	1891341	-	Lsi01G002020.1	Lsi01G002020		1	420	51.904761904761905
chr01	maker	1900585	1908045	-	Lsi01G002030.1	Lsi01G002030		5	1361	46.50991917707568
chr01	maker	1916431	1918398	+	Lsi01G002040.1	Lsi01G002040		5	1445	40.346020761245676
chr01	maker	1920957	1927222	-	Lsi01G002050.1	Lsi01G002050		7	1024	37.890625
chr01	maker	1936082	1941712	-	Lsi01G002060.1	Lsi01G002060		12	2282	41.19193689745837
chr01	maker	1941996	1944097	-	Lsi01G002070.1	Lsi01G002070		3	1219	41.427399507793275
chr01	maker	1945006	1946320	-	Lsi01G002080.1	Lsi01G002080		4	1031	46.9447138700291
chr01	augustus_masked	1948738	1952926	-	Lsi01G002090.1	Lsi01G002090		6	1803	43.704936217415415
chr01	maker	1954797	1959701	-	Lsi01G002100.1	Lsi01G002100		8	2365	42.19873150105708
chr01	maker	1963174	1965819	+	Lsi01G002110.1	Lsi01G002110		2	1782	42.76094276094276
chr01	maker	1966074	1968195	-	Lsi01G002120.1	Lsi01G002120		5	354	40.3954802259887
chr01	maker	1968369	1970105	-	Lsi01G002130.1	Lsi01G002130		7	687	40.756914119359536
chr01	maker	1969696	1970121	+	Lsi01G002140.1	Lsi01G002140		1	426	41.31455399061033
chr01	maker	1970376	1972483	-	Lsi01G002150.1	Lsi01G002150		6	552	40.21739130434783
chr01	maker	1972671	1974462	-	Lsi01G002160.1	Lsi01G002160		5	1063	41.298212605832546
chr01	maker	1982893	1988370	+	Lsi01G002170.1	Lsi01G002170		5	2872	42.13091922005571
chr01	maker	1989712	1995012	-	Lsi01G002180.1	Lsi01G002180		3	804	51.61691542288557
chr01	maker	1989718	1997680	+	Lsi01G002190.1	Lsi01G002190		4	2334	43.91602399314482
chr01	augustus_masked	2001975	2003384	-	Lsi01G002200.1	Lsi01G002200		1	1410	40.56737588652482
chr01	maker	2005392	2013567	-	Lsi01G002210.1	Lsi01G002210		10	4155	41.10709987966305
chr01	maker	2025931	2029514	+	Lsi01G002220.1	Lsi01G002220		7	1473	38.69653767820774
chr01	maker	2033258	2034655	+	Lsi01G002230.1	Lsi01G002230		1	1398	45.56509298998569
chr01	maker	2036636	2043214	-	Lsi01G002240.1	Lsi01G002240		4	3893	41.1764705882353
chr01	maker	2054042	2054299	-	Lsi01G002250.1	Lsi01G002250		1	258	56.97674418604651
chr01	maker	2067695	2068685	-	Lsi01G002260.1	Lsi01G002260		2	831	35.619735258724425
chr01	maker	2072500	2075466	+	Lsi01G002270.1	Lsi01G002270		5	1725	41.15942028985507
chr01	maker	2078299	2079380	-	Lsi01G002280.1	Lsi01G002280		3	842	36.93586698337292
chr01	maker	2107388	2108017	+	Lsi01G002290.1	Lsi01G002290		1	630	40.95238095238095
chr01	maker	2111721	2113013	+	Lsi01G002300.1	Lsi01G002300		1	1293	48.414539829853055
chr01	maker	2114500	2121054	-	Lsi01G002310.1	Lsi01G002310		7	1848	41.93722943722944
chr01	maker	2121623	2122311	-	Lsi01G002320.1	Lsi01G002320		4	339	31.858407079646017
chr01	maker	2124878	2129776	-	Lsi01G002330.1	Lsi01G002330		14	2788	41.78622668579627
chr01	maker	2129939	2135219	-	Lsi01G002340.1	Lsi01G002340		12	2325	42.40860215053763
chr01	maker	2149310	2150713	+	Lsi01G002350.1	Lsi01G002350		1	1404	47.934472934472936
chr01	maker	2155698	2156498	+	Lsi01G002360.1	Lsi01G002360		1	801	55.056179775280896
chr01	maker	2164720	2167969	+	Lsi01G002370.1	Lsi01G002370		6	1797	37.39565943238731
chr01	maker	2170404	2172664	+	Lsi01G002380.1	Lsi01G002380		5	591	42.63959390862944
chr01	maker	2172464	2173414	-	Lsi01G002390.1	Lsi01G002390		1	951	52.89169295478444
chr01	maker	2179558	2180588	+	Lsi01G002400.1	Lsi01G002400		3	552	51.992753623188406
chr01	maker	2187876	2190394	+	Lsi01G002410.1	Lsi01G002410		2	1543	51.393389500972134
chr01	maker	2196054	2196677	-	Lsi01G002420.1	Lsi01G002420		1	624	50.64102564102564
chr01	maker	2212592	2213107	+	Lsi01G002430.1	Lsi01G002430		1	516	50.1937984496124
chr01	maker	2213713	2214709	-	Lsi01G002440.1	Lsi01G002440		2	900	39.77777777777778
chr01	maker	2218768	2219489	-	Lsi01G002450.1	Lsi01G002450		2	647	44.04945904173107
chr01	maker	2225034	2229491	+	Lsi01G002460.1	Lsi01G002460		16	2704	41.82692307692308
chr01	maker	2247884	2250626	+	Lsi01G002470.1	Lsi01G002470		2	2005	41.49625935162095
chr01	maker	2251268	2253395	+	Lsi01G002480.1	Lsi01G002480		5	879	39.021615472127415
chr01	maker	2254320	2255602	-	Lsi01G002490.1	Lsi01G002490		2	859	44.70314318975553
chr01	maker	2260527	2272260	-	Lsi01G002510.1	Lsi01G002510		9	3475	46.330935251798564
chr01	maker	2260537	2263904	+	Lsi01G002500.1	Lsi01G002500		5	1994	41.875626880641924
chr01	maker	2281723	2285304	+	Lsi01G002520.1	Lsi01G002520		4	1365	47.10622710622711
chr01	maker	2290852	2292492	+	Lsi01G002530.1	Lsi01G002530		1	1641	51.91956124314442
chr01	maker	2294320	2299702	-	Lsi01G002540.1	Lsi01G002540		12	2451	41.6156670746634
chr01	maker	2304987	2310028	+	Lsi01G002550.1	Lsi01G002550		3	2529	43.81178331356267
chr01	maker	2308012	2310710	-	Lsi01G002560.1	Lsi01G002560		9	1326	45.77677224736048
chr01	maker	2310734	2321551	-	Lsi01G002570.1	Lsi01G002570		15	2797	39.36360386127994
chr01	maker	2322728	2324734	-	Lsi01G002580.1	Lsi01G002580		3	1503	46.24085163007319
chr01	maker	2326661	2336080	+	Lsi01G002590.1	Lsi01G002590		5	1623	38.87861983980284
chr01	maker	2341139	2341345	-	Lsi01G002600.1	Lsi01G002600		1	207	53.6231884057971
chr01	maker	2343848	2345876	-	Lsi01G002610.1	Lsi01G002610		2	349	46.99140401146132
chr01	maker	2347812	2352716	-	Lsi01G002620.1	Lsi01G002620		15	2613	38.882510524301566
chr01	maker	2356994	2364961	+	Lsi01G002630.1	Lsi01G002630		5	3275	46.50381679389313
chr01	maker	2364738	2367211	-	Lsi01G002640.1	Lsi01G002640		6	1239	42.21146085552865
chr01	maker	2367995	2373055	-	Lsi01G002650.1	Lsi01G002650		6	1092	42.94871794871795
chr01	maker	2382782	2383513	+	Lsi01G002660.1	Lsi01G002660		1	732	50.95628415300546
chr01	maker	2385116	2393980	-	Lsi01G002670.1	Lsi01G002670		15	2033	41.2690605017216
chr01	maker	2395926	2399576	-	Lsi01G002680.1	Lsi01G002680		5	957	45.245559038662485
chr01	maker	2400899	2404017	+	Lsi01G002690.1	Lsi01G002690		5	1625	41.53846153846154
chr01	maker	2404698	2408574	-	Lsi01G002700.1	Lsi01G002700		5	1373	42.89876183539694
chr01	maker	2414741	2423127	+	Lsi01G002710.1	Lsi01G002710		7	1643	42.30066950699939
chr01	maker	2431624	2433815	+	Lsi01G002720.1	Lsi01G002720		4	1395	42.867383512544805
chr01	maker	2437773	2442283	+	Lsi01G002730.1	Lsi01G002730		3	456	46.05263157894737
chr01	maker	2441909	2447083	-	Lsi01G002740.1	Lsi01G002740		7	1088	46.231617647058826
chr01	maker	2449031	2456065	+	Lsi01G002750.1	Lsi01G002750		10	2205	41.950113378684804
chr01	maker	2456480	2460158	-	Lsi01G002760.1	Lsi01G002760		4	2650	40.339622641509436
chr01	maker	2460420	2462993	-	Lsi01G002770.1	Lsi01G002770		3	261	42.52873563218391
chr01	maker	2463050	2468369	-	Lsi01G002780.1	Lsi01G002780		4	915	44.48087431693989
chr01	maker	2484558	2490215	+	Lsi01G002790.1	Lsi01G002790		10	3772	42.17921527041357
chr01	maker	2491688	2499259	+	Lsi01G002800.1	Lsi01G002800		12	1479	42.52873563218391
chr01	augustus_masked	2504731	2505135	+	Lsi01G002810.1	Lsi01G002810		1	405	54.5679012345679
chr01	maker	2509599	2519885	+	Lsi01G002820.1	Lsi01G002820		14	3484	43.88633754305396
chr01	maker	2519921	2522693	+	Lsi01G002830.1	Lsi01G002830		3	213	37.08920187793427
chr01	maker	2522134	2524521	-	Lsi01G002840.1	Lsi01G002840		11	617	35.17017828200972
